,title,headers,text,date,link
0,"Airline stocks fall after Warren Buffett bails on industry, Air Canada’s downbeat outlook - MarketWatch",MarketWatch Site Logo A link that brings you back to the homepage. .mwA1{fill:#ffffff;} .mwA2{fill:#4db74d;}. Airline stocks fall after Warren Buffett,"   Get the tools you need to succeed in the market, with real-time market data, news, and analysis from MarketWatch — one of the most reputable brands for personal finance, business, and market news. Become a MarketWatch subscriber today.    ","May 4, 2020",https://www.marketwatch.com/story/airline-stocks-sink-after-warren-buffett-bails-on-industry-air-canadas-downbeat-outlook-2020-05-04
1,Error Page,next-hop.forbes.com | Access denied (403). Current session has been terminated.,"For further information, do not hesitate to contact us. Ref: 87.70.104.198 2020-12-20T10:26:22.494Z","May 4, 2020",https://www.forbes.com/sites/geoffwhitmore/2020/05/04/warren-buffett-dumps-airline-stocks/
2,Airline Stocks Are Down After Buffett Sells Stake. But This May Be the Bottom. | Barron's,Airline Stocks Are Down After Buffett Sells Stake. But This May Be the Bottom.. Here’s BofA’s List of 4 Enterprise,"  Airline stocks were in a tailspin Monday, after Warren Buffett bailed on the industry. But there are signs of demand hitting bottom in the U.S., and markets in Asia may slowly rebound with new “travel bubbles” and “fast track” procedures underway. Buffett said Saturday that he had sold his entire stake in U.S. airline stocks through his holding company Berkshire Hathaway (ticker: BRK.B). Buffett held stakes of roughly 8% and 10% in the four largest U.S. carriers: American Airlines Group (AAL), Delta Air Lines (DAL), United... This has been a big year for software stocks, but there may well be further gains ahead. BofA Global Securities analyst Brad Sills has some ideas on how to play the trend. The software analyst on Wednesday resumed the firm’s coverage of five well known enterprise-software companies, setting Buy ratings on Microsoft (MSFT), Salesforce (CRM), ServiceNow (NOW), and Workday (WDAY). He rated Oracle (ORCL) at Neutral. Here’s...       ","May 4, 2020",https://www.barrons.com/articles/buffett-says-airline-companies-did-a-lot-of-things-right-why-he-dumped-their-stocks-anyway-51588604861
3,Jim Cramer says Buffett's sale of airline stocks makes him 'very concerned about the near term',Jim Cramer says Buffett’s sale of airline stocks makes him ‘very concerned about the near term’. News Tips. CNBC Newsletters,"CNBC’s Jim Cramer said Monday that legendary investor Warren Buffett gave “no hope near term” in his annual shareholders meeting on Saturday with his sale of airline stocks. “Buffett’s overview on airlines really does make me very concerned about the near term,” Cramer said on “Squawk on the Street.”  The billionaire investor said Saturday that Berkshire Hathaway had sold all of its airline stocks because of the coronavirus pandemic. The conglomerate previously had investments in United, American, Southwest and Delta Airlines worth roughly $4 billion.  Airlines have been one of the major industries most impacted by the pandemic, which has slowed global travel to a trickle. Many airlines negotiated loans from the federal government and have been cutting flights across the country in an attempt to stem losses.  “The world has changed for the airlines. And I don’t know how it’s changed and I hope it corrects itself in a reasonably prompt way,” Buffett said during the meeting.  Cramer said that he viewed Buffett bailing on airlines as a sign that there were serious issues in the broader economy.  “I think they very much are a microcosm of a big chunk of not the U.S. economy, if not the world economy in some cases, as he said,” Cramer said.  Major airline stocks were down sharply in early trading after Buffett’s announcement, with United, Delta and American all down more than 10%. American shares finished the session down 7.7%, while Delta was down 6.4% and United lost 5.1%. To be sure, Buffett was still bullish on the American economy long term. Disclaimer Got a confidential news tip? We want to hear from you. Sign up for free newsletters and get more CNBC delivered to your inbox Get this delivered to your inbox, and more info about our products and services.  © 2020 CNBC LLC. All Rights Reserved. A Division of NBCUniversal Data is a real-time snapshot *Data is delayed at least 15 minutes. Global Business and Financial News, Stock Quotes, and Market Data and Analysis. Data also provided by","May 4, 2020",https://www.cnbc.com/2020/05/04/jim-cramer-says-buffetts-sale-of-airline-stocks-makes-him-very-concerned-about-the-near-term.html
4,Access to this page has been denied.,Please verify you are a human. ,"Access to this page has been denied because we believe you are using automation tools to browse the website. This may happen as a result of the following: Please make sure that Javascript and cookies are enabled on your browser and that you are not blocking them from loading. Reference ID: #99e1b940-42ab-11eb-9e96-e53512608422 Powered by PerimeterX , Inc.","May 4, 2020",https://www.investors.com/news/airline-stocks-boeing-stock-warren-buffett-coronavirus/
5,Airline Stocks Could Hit New Lows,"Airline Stocks Could Hit New Lows. . The Bottom Line. Compete Risk Free with $100,000 in Virtual Cash. Related Articles.","Quarantines and stay-at-home orders are starting to lift across the United States, with many locales preparing to reopen retail stores and restaurants for at least limited indoor operations. Airline carriers around the world hope that the worst is past, but as Warren Buffett's recent sales disclosure pointed out, not everyone is convinced that the travel industry will spring back to life in the next one or two quarters. Many analysts believe that travelers will stay away from airports in coming months, waiting to see if the lifting of restrictions triggers a dreaded ""second wave"" of infections. In addition, airlines are now implementing safe distancing in their fleets, lowering passenger capacity and revenues into the indefinite future. Plans to hike fares to make up for these lost seats could backfire, delaying a recovery that many smart folks expect will take two to three years. Airline stocks are trading close to March lows right now, despite strong bounces throughout the market universe, highlighting weak demand. It's no surprise because they brought exceptionally weak balance sheets into this crisis, pumping years of profits into buybacks and executive bonuses rather than building cash reserves, and the companies now need the government's help to survive. In turn, this raises the odds for secondary offerings that will dilute already depressed shares.  These poorly managed companies were weak market performers throughout the second half of the economic expansion, failing to reward shareholders, so any commentary insisting that the group will return to prior highs should be viewed with skepticism. More importantly, these issues can easily drop to new lows, continuing a bear market that might persist for months or years. United Airlines Holdings, Inc. (UAL) stock completed a round trip into the 2007 high in the lower $50s in 2014 and broke out a few months later, stalling in the mid-$70s. It completed a breakout above that level in the fourth quarter of 2018, but buying interest failed to develop, yielding dead sideways action ahead of a March 2020 breakdown that cut through support at the 2017 and 2016 lows. Price action since that time has failed to remount either barrier. The decline found support at the .786 Fibonacci rally retracement of the 2008 to 2018 uptrend, a common turning point after a major decline. The monthly stochastic oscillator crossed higher at an extremely oversold level at the same time but still hasn't issued a buying","May 5, 2020",https://www.investopedia.com/airline-stocks-could-hit-new-lows-4844089
6,Airline shares tank after Warren Buffett reveals he dumped airline stocks,. . . . S&P 500. Dow 30. Nasdaq. Russell 2000. Crude Oil. Gold. Silver. EUR/USD. 10-Yr Bond. GBP/USD. USD/JPY.,"                                                   Shares of airline stocks are tumbling on Monday morning after billionaire investor Warren Buffett said Berkshire Hathaway (BRK-A, BRK-B) exited all of its airline stock holdings earlier this month. He made the comments during Berkshire’s annual shareholders’ meeting on Saturday. American Airlines (AAL), Delta (DAL), and United Continental Holdings (UAL) all dropped more than 12% on Monday, while Southwest Airlines (LUV) fell more than 8%. Berkshire picked up large positions in the airlines in late 2016, years after Buffett had sworn off buying an airline stock. In a departure from his normal practices, Buffett went into detail about transactions he made in April, which would normally be disclosed in an SEC 13-F regulatory filing several weeks after the close of the second quarter. Specifically, he said in April that Berkshire sold $6 billion worth of securities from its massive stock portfolio. “I wouldn’t normally talk about it, but I think it requires an explanation,” he said on Saturday. “We were not disappointed at all in the businesses that were being run and the management, but we did come to a different opinion on it.” Because of the COVID-19 pandemic, airlines are among the industries being hurt by an exogenous shock “far beyond their control,” Buffett said. He later added that if Berkshire owned airlines now, “it would be a tough decision to decide whether to sustain billions of dollars in operating losses when you don’t know how long it’s going to happen or occur.” Buffett also suggested that the pandemic might also change consumer behavior long-term, pointing out that he hasn’t cut his hair in seven weeks and has been wearing a sweatsuit instead of a suit. “The world has changed for the airlines, and I don’t know how it’s changed, and I hope it corrects itself in a reasonably prompt way,” he said. “I don’t know whether the Americans will have now changed their habits or will change their habits because of an extended period if it happens that we’re semi shut down in the economy.”          The group offers","May 4, 2020",https://finance.yahoo.com/news/warren-buffett-exits-airline-stocks-aal-ual-dal-luv-shares-fall-112121378.html
7,airline stocks: US airline shares tumble as Buffett stake sell-off fuels investor worries - The Economic Times,. . . . . . . . . . . US airline shares tumble as Buffett stake sell-off fuels,"    Download The Economic Times News App to get Daily Market Updates & Live Business News. Why follow tips? Choose your winners rationally in 3 simple steps! More » All Mutual Funds Top Tax Saver Funds Better Than Fixed Deposits Low Cost High Return Funds Best Hybrid Funds Best Large Cap Funds SIP’s starting Rs. 500 Top Performing Mid Caps Promising Multi Cap Funds Top Rated Funds Trending Now Popular Categories Hot On Web In Case You Missed It ET Verticals More From Our Network Other Useful Links Services         Loading
Please wait...","May 4, 2020",https://economictimes.indiatimes.com/markets/stocks/news/us-airline-shares-tumble-as-buffett-stake-sell-off-fuels-investor-worries/articleshow/75537486.cms
8,Access Denied,Access Denied,Reference #18.5cac7d4.1608460012.4cdc7081,"May 4, 2020",https://www.cityam.com/us-airline-stocks-buffeted-by-warrens-surprise-sell-off/
9,Here’s Why Warren Buffett Sold Airline Stocks,. . . . . . . . Here’s Why Warren Buffett Sold Airline Stocks. Berkshire Hathaway Bails on Airline,"By Rob Otman Originally posted May 5, 2020 Another insightful Berkshire Hathaway shareholders meeting has come and gone. And we got an answer to one big question. Why did Warren Buffett sell airline stocks? Berkshire sold its stakes in the top four U.S. airlines. That included the sale of Delta Air Lines (NYSE: DAL), American Airlines (Nasdaq: AAL), Southwest Airlines (NYSE: LUV) and United Airlines (Nasdaq: UAL). Beforehand, Warren Buffett’s company had owned roughly 10% of all four airlines’ stocks – so this was a big portfolio move. Before we jump into why this happened, it might be good to review some of Warren Buffett’s timeless wisdom from over the years. You can check out our list of more than 40 of the Top Warren Buffett Quotes. It’s packed with investing insight from Buffett’s many decades of investing success. Over the weekend, we gained some insight into the sale of the big airline stocks. Buffett said the world has changed for airlines. They have huge fixed costs, and due to decreased travel because of the coronavirus, they’re losing a lot of money.  To make ends meet in the short term, they’re taking on debt and issuing more stock at depressed levels. Overall, the future of flight traffic is too uncertain. Buffett still thinks the airline companies are run well. They have great management teams in place, although there’s less upside potential. Berkshire has come to terms with the new coronavirus market and has unloaded its airline stocks. In April, total Berkshire sales came in at about $6.5 billion. As a result, the holding company’s total cash pile has climbed even higher. It’s now at more than $130 billion. That’s a lot of cash sitting around, earning little interest. Warren Buffett would much rather invest it in great companies trading at lower valuations. Another statement from the shareholders meeting caught my eye. Warren Buffett said that Berkshire is willing to be a lender of last resort, but he hasn’t seen good enough deals come through. With the big sale of airline stocks, does Warren Buffett know something about the economy that we don’t know? Consumer spending makes up about 70% of GDP. And a sustained decrease in flying will hurt the economy on many levels. Warren Buffett is still reluctant to buy in the short term, although he continues to play the long game. Multiple times throughout the shareholder’s meeting,","May 5, 2020",https://investmentu.com/why-warren-buffett-sold-airline-stocks/
