,title,headers,text,date,link
0,"Things Went BOOM! In The Middle East So Airline Stocks, As They Always Do, Went THUD! On Monday","MORE FROM FORBES. Things Went BOOM! In The Middle East So Airline Stocks, As They Always Do, Went THUD! On","Gordon Charlop, center, and Christian Bader work at the New York Stock Exchange on Monday. Global ... [+] The weekend attack on Saudi Arabia’s critically important Abqaiq oil refining plant and storage facility sent oil prices higher on global markets while big oil users like the airlines and the big shipping and cruise lines saw their stocks fall in anticipation of higher pump prices and negative impact on consumer spending. Both West Texas Intermediate and Brent Crude, the two most widely traded grades of oil, rose more that 13% in trading on world markets Monday. WTI closed at $62.36, up 13.69% or $7.51 a barrel. Brent closed at $68.67, up 14.03% or $8.45 a barrel. Those are the highest closing prices since May. The highest prices in the last 12 months came in the first week of October 2018, when WTI topped $75 a barrel. But throughout the summer oil prices hovered in the $55 - $60 range per barrel. During early trading on Monday airlines were hit hard, as they nearly always are whenever events impacting the flow of oil from the Middle East or the United States occur.  U.S. carriers’ stocks started off down around 10% on Monday. But, most of them staged a bit of a comeback in the afternoon to finish off down only around 3% or less on the day. One U.S. airline – Southwest - even managed to finish in positive territory, barely, at $55.81 a share, up two cents on the session. Shares of major international carriers mostly followed a similar trading path on Monday, rebounding in the afternoon to close mostly in the -3% range. PROMOTED One carrier, however, suffered far more than most other big carriers around the globe on Monday, and it happens to be the world’s largest; American Airlines. An American Airlines plane taxis at the Seattle-Tacoma International Airport in Seattle. (Ted S. ... [+] American has been a Wall Street laggard for over a year now because of its relatively high debt and rising costs, sloppy operations and poor on-time performance, sagging customer satisfaction reports,  difficulties with its labor groups, the global grounding of Boeing 737 MAX planes of which it operated 24 at the time the grounding, and what many investors complain has become chronic financial underperformance. And it got hammered worse on Monday than its rivals. American’s shares closed at $27.77, down 7.68% on","Sep 17, 2019",https://www.forbes.com/sites/danielreed/2019/09/17/things-went-boom-in-the-middle-east-so-airline-stocks-as-they-always-do-went-thud-on-monday/
1,"United Airlines, Southwest stocks could be ready to rally, trader says","These two airline stocks could be ready to rally, trader says. MORE IN TRADING NATION. News Tips. CNBC Newsletters","Airlines stocks are under pressure. Major airlines American, United, JetBlue and Delta lost altitude Monday after a weekend attack on Saudi Arabia sent oil prices soaring, giving Brent crude its largest intraday move ever. Bill Baruch, president of Blue Line Futures, says this is the time to buy on weakness. “Seasonally, this is when you want to be looking to buy airline stocks,” Baruch said Monday on CNBC’s “Trading Nation.” “That’s because crude oil peaks in September, October and over the last 20 years has averaged from peak to trough about an 8% sell-off, and this brings a good support to airlines. So, I’m not saying the top in crude oil is here right now, but we could see crude oil top around $65 to $66 [per barrel], and that again is going to be supportive to airlines.” Crude oil would need to rally another 5% to reach the low end of that range. Baruch is eyeing two names in the group that he says have strong trend lines. “First, I’m looking at United Airlines. It’s out above the 50- and 200-day moving average. We could see a move up to a trend line resistance up around $95 to $96.50,” he said.  United has outperformed the market recently, climbing 7% in the past month, while the S&P 500 has rallied nearly 4%. Baruch’s second pick, Southwest, has done even better with a 12% jump since August. “Southwest is about to see the 50-day moving average cross out above the 200-day. It’s held the trend line support, and then that could really bring a tailwind moving it up to somewhere in the ballpark of $60 to that trend line resistance. So I think these are opportunities to buy,” said Baruch.  Nancy Tengler, chief investment strategist at Tengler Wealth Management, disagrees. “In our work, they don’t look terribly cheap. We look at relative price-to-sales ratio. We had owned the group a couple years back and, actually, they got into our sell ranges and we got out,” she said. She looks to another angle in the sector. “We’ve been expressing our commitment to the space through the couriers like Fedex and UPS, who frankly are not down much today, and we’ve got earnings with Fedex tomorrow,” Tengler said in the same interview Monday. UPS and FedEx have climbed 6% and 11% over the past month, respectively. FedEx is reporting earnings Tuesday","Sep 17, 2019",https://www.cnbc.com/2019/09/17/united-airlines-southwest-stocks-could-be-ready-to-rally-trader-says.html
2,"American’s stock leads airlines lower as oil price spike fuels costs, pricing concerns - MarketWatch",MarketWatch Site Logo A link that brings you back to the homepage. .mwA1{fill:#ffffff;} .mwA2{fill:#4db74d;}. American’s stock leads airlines lower as,"Shares of airline companies suffered a broad beating Monday, led lower by American Airlines Group Inc.’s stock, as soaring crude-oil prices stoked fears that rising fuel costs would act as a drag on earnings. The NYSE Arca Airline Index slumped 2.9%, while the Dow Jones Transportation Average shed 0.8%, five of its six air carrier components losing ground. That underperformed the S&P 500 index’s 0.3% decline. American... Get the tools you need to succeed in the market, with real-time market data, news, and analysis from MarketWatch — one of the most reputable brands for personal finance, business, and market news. Become a MarketWatch subscriber today.    ","Sep 17, 2019",https://www.marketwatch.com/story/americans-stock-leads-airlines-lower-as-oil-price-spike-fuels-costs-pricing-concerns-2019-09-16
3,Southwest Airlines Stock Is Climbing After It Gave an Upbeat Outlook | Barron's,Southwest Airlines Stock Is Climbing After It Gave an Upbeat Outlook. ,"  Southwest Airlines stock (LUV) is rising on Wednesday, after the carrier provided a third-quarter investor update. The back story. Southwest has been one of the better performing airlines this year, rising 20.6% year to date, just ahead of the S&P 500. The company reported a mixed second quarter in July, and it’s taken the Boeing (BA) 737 MAX out of its schedule until 2020; although no one really knows when the planes will fly again, at least Boeing is providing some compensation to customers. Yet analysts are upbeat about... This has been a big year for software stocks, but there may well be further gains ahead. BofA Global Securities analyst Brad Sills has some ideas on how to play the trend. The software analyst on Wednesday resumed the firm’s coverage of five well known enterprise-software companies, setting Buy ratings on Microsoft (MSFT), Salesforce (CRM), ServiceNow (NOW), and Workday (WDAY). He rated Oracle (ORCL) at Neutral. Here’s... Enterprise hardware stocks have been outperforming the market recently, and there should be further gains ahead. That’s the view of Morgan Stanley hardware analyst Katy Huberty, who lifted her price targets and earnings estimates for many stocks across the sector in an extensive research note Wednesday. She also shifted ratings on a number...       ","Sep 18, 2019",https://www.barrons.com/articles/southwest-airlines-stock-is-climbing-after-it-gave-an-upbeat-outlook-51568827262
4,Why Southwest Airlines Is Shrugging Off the Oil Price Spike (but American Airlines Isn't) | The Motley Fool,Why Southwest Airlines Is Shrugging Off the Oil Price Spike (but American Airlines Isn't). Southwest Airlines' high profit margin and,"   Oil prices skyrocketed on Monday after a drone attack by Yemen's Houthi rebels -- likely with the support of Iran -- took more than half of Saudi Arabia's production offline. This put pressure on the U.S. stock market, with airline stocks hit particularly hard as jet fuel prices followed oil higher. However, the impact wasn't felt evenly across all airlines. Southwest Airlines (NYSE:LUV) stock actually inched up slightly on Monday, whereas shares of American Airlines (NASDAQ:AAL) plunged 7%. Here's why rising oil prices pose a much bigger threat to American Airlines than to its crosstown rival.  SOUTHWEST AIRLINES VS. AMERICAN AIRLINES STOCK PERFORMANCE, DATA BY YCHARTS. Last weekend's drone attacks won't impact the oil market's balance very much. Saudi Arabia is already restarting production at some oil fields that had been idle recently and should be able to recover completely within a few months -- or even within weeks. Meanwhile, global oil inventories are high and OPEC production cuts over the past year mean that other countries also have spare production capacity available. Nevertheless, oil prices are incorporating a bigger risk premium in light of the recent attack. This reflects the possibility of retaliation by Saudi Arabia and its allies, the potential for similar attacks on Saudi production in the future, and the risk of an all-out regional war. The Brent crude spot price surged nearly 15% to around $69 per barrel on Monday, which would boost the price of jet fuel by about $0.20 per gallon. (Prices retreated somewhat on Tuesday.) This would represent a nearly 10% increase in jet fuel prices compared to what Southwest Airlines and American Airlines have been paying recently. On the other hand, the recent Brent crude price of $69 per barrel is far below the $100-plus prices seen routinely between 2011 and mid-2014. Furthermore, oil prices are still lower than they were a year ago, so airlines should be able to make plenty of money even if the recent jump in oil prices sticks. Investors correctly identified American Airlines as perhaps the biggest victim of the oil price spike. First, unlike Southwest Airlines, American hasn't done any fuel hedging for many years. As a result, it is fully exposed to the recent increase in prices. THE RECENT SPIKE IN OIL PRICES COULD PINCH AMERICAN AIRLINES' PROFIT NEXT QUARTER. IMAGE SOURCE: AMERICAN AIRLINES. By contrast, as of June 30, Southwest","Sep 17, 2019",https://www.fool.com/investing/2019/09/17/southwest-airlines-shrugging-off-oil-price-spike.aspx
5,Can Alaska Air Stock Return to Triple-Digit Territory? | The Motley Fool,Can Alaska Air Stock Return to Triple-Digit Territory?. The West Coast airline is getting its mojo back after experiencing sharp,"   Shares of Alaska Air (NYSE:ALK) rallied after the company made plans to acquire smaller rival Virgin America in 2016. The stock briefly surpassed the $100 mark in early 2017, a few months after the merger closed. However, it didn't last. While the technical process of merging the two airlines went smoothly, it was more difficult to win over Virgin America loyalists to the Alaska Airlines brand. At the same time, the carrier faced rising fuel prices and stiffer competition in many of its markets. Alaska Air stock finally bottomed out earlier this year at just $53.39.  ALASKA AIRLINES STOCK PERFORMANCE, DATA BY YCHARTS. Since then, shares of the West Coast-focused airline have started to recover as Alaska Airlines' earnings growth has accelerated. If the company can hit its margin target while returning to a faster growth rate over the next two years, Alaska Air stock could soar more than 50% to surpass $100 again by 2021. In the first half of 2019, Alaska Air's adjusted earnings per share soared 29% year over year to $2.34, driven by a strong 3.9% increase in revenue per available seat mile (RASM), solid nonfuel cost performance, and a slight decline in fuel prices. Management expects a similar level of unit revenue growth in the third quarter, with its current guidance calling for a 3% to 5% RASM increase. It faces more pressure on nonfuel unit costs, largely due to new labor contracts ratified this quarter, offset by a bigger year-over-year drop in fuel prices. Analysts currently expect EPS of $2.22 this quarter, up 16% year over year. The outlook for the fourth quarter is even brighter. Whereas nonfuel unit costs are on track to rise about 5% in the third quarter, Alaska Airlines' Q4 outlook calls for a 1.2% decline in nonfuel unit costs. And with oil prices already moderating -- after surging on Monday following drone attacks that temporarily knocked out about half of Saudi Arabia's production -- Alaska is likely to pay significantly less for jet fuel next quarter than the $2.35 per gallon average price it paid in the fourth quarter of 2018. This sets the stage for Alaska's earnings growth to accelerate further in Q4. Indeed, analysts are calling for EPS to skyrocket 79% year over year to $1.34 next quarter, putting Alaska Air's full-year adjusted EPS at $5.90, up 32% from $4.46 last year. ALASKA","Sep 18, 2019",https://www.fool.com/investing/2019/09/18/can-alaska-air-stock-return-to-triple-digit-territ.aspx
6,Access to this page has been denied.,"To continue, please prove you are not a robot"," To ensure this doesn’t happen in the future, please enable Javascript and cookies in your browser.
Is this happening to you frequently? Please report it on our feedback forum. If you have an ad-blocker enabled you may be blocked from proceeding. Please disable your ad-blocker and refresh. Reference ID: 1475c450-4219-11eb-9fbc-cdf04517bbd7","Sep 18, 2019",https://seekingalpha.com/article/4292246-american-airlines-beaten-to-pulp-again
7,"Stocks to Watch: Anheuser-Busch, Kraft Heinz, Corning, SeaWorld and Sony  - WSJ","The Wall Street Journal. Stocks to Watch: Anheuser-Busch, Kraft Heinz, Corning, SeaWorld and Sony. Here are some of the companies","Anheuser-Busch, Kraft Heinz, Corning, SeaWorld, Sony, American Airlines, and Netflix are among Tuesday’s stocks to watch.      WSJ Membership Customer Service Tools & Features Ads More Dow Jones Products  ","Sep 17, 2019",https://www.wsj.com/articles/stocks-to-watch-seaworld-entertainment-american-airlines-and-netflix-11568716483
8,Insider Trading 911. Raises Questions | by Tantra Bensko | Medium,Sign in. You have 1 free member-only story left this month. Sign up for Medium and get an extra one.,"Many people still believe the official theory of 911, though evidence of international insider trading is one of many elements undermining it. The 911 Commission refuted insider trading related to terrorism and some very trusting people believe that report. What people are most aware of is how on September 6th, 2001, put-option volume in United Airlines stock was 100 times higher than normal: 2,000 options versus twenty seven on the previous day. Rather than the expected equal ratio of put to call, instead it was twelve to one. However, this could be largely the result of a few traders going by recommendations for a newsletter. We can’t necessarily say the unusually high trading in “put options” on American Airline and United Airlines, before 9/11, gambling that the share prices would lower, were evidence of foreknowledge, because the stock market could have shown instead simply a response to some bad news released by the American Airlines shortly before and United was also already falling. The anomaly is still interesting to look into, even if we let it go as proof. However, dismissal of that is not enough to discredit the overall insider trading evidence that’s much larger than that one aspect. And the CIA is not looking good here. The “unclaimed millions” is another fact people point to as evidence that the person who should have cashed in was afraid of being caught for insider trading. We have no way of knowing the reason a person had for not claiming money made from such trauma. But again, even if we discount that blip, there is plenty to point to the potential insider trading by Intelligence agency related insurance companies, banks, and much more. Heightened investments speculating a lowering in value of Morgan Stanley and Merrill Lynch investment firms, which were devastated on 911, is one of the many suspicious events. Check out issues regarding gold, oil, Raytheon weapons, WTC securities, Comverse, and the destruction of evidence of insider trading as well as its cover-up by the 911 Commission Report and the media. And so much more, so very much more . . . Audio: Lars Schall and Paul Zarembka Dissect the 9/11 Insider Trading on Corbett Report “Today James talks to Lars Schall of LarsSchall.com and Dr. Paul Zarembka at SUNY Buffalo about Jim Rickards’ recent “revelations” regarding the 9/11 insider trading. We discuss the evidence that Rickards (who supports the","Sep 18, 2019",https://tantra-bensko.medium.com/insider-trading-911-d763cde14cdf
9,5 Unusual ETFs to Wrap Your Head Around | Nasdaq,5 Unusual ETFs to Wrap Your Head Around. Direxion Russell 1000 Value Over Growth ETF (RWVG). Global X Internet of," As the exchange-traded funds (ETFs) industry has grown and evolved, so have the number of offerings that can be considered unique, unusual or downright odd. It’s safe to say that prosaic, will always be the kings of the castle, but there are plenty of unusual ETFs that investors may want to investigate, too. And just because it’s an unusual ETF doesn’t mean it’s a bad fund. On the other hand, unusual ETFs dedicated to obscure commodities, those that focus on isolated age demographics or those that have such complex methodologies you’d need to be a CFA to understand them probably are not applicable to most investors. Here are some unusual ETFs that are certainly interesting and applicable for use by a wider audience than some of the really oddball stuff out there.  Source: Shutterstock  Expense ratio: 0.46% per year, or $46 on a $10,000 investment. The Direxion Russell 1000 Value Over Growth ETF (NYSEARCA:), which debuted in January, is a long/short fund. That on its own doesn’t make it an unusual ETF because there are dozens of such products on the market. What makes RWVW (and its stablemates) unique is that its long/short strategy pertains directly to specific investment factors, in this case value and growth. RWVG targets the Russell 1000 Value/Growth 150/50 Net Spread Index. That’s a mouthful of an index name, so let’s put it is objective in simple terms: RWVG has 150% long component and a 50% short portion to arrive at net long exposure of 100%. Essentially, this unusual ETF is overweight some of the primary tenants of the Russell 1000 Value index, such as financial services, healthcare and energy stocks. Those sectors combine for nearly two-thirds of RWVG’s roster. What makes this unusual ETF worth a gander right now, in addition to its concept being relatively straight forward, is that value stocks are finally showing after a lengthy slumber. It’s possible for value and growth stocks to rise in unison, but this time around, many market observers believe value’s redemption will come at the expense of growth and that could make RWVG’s long/short methodology all the more potent.  Source: Shutterstock  Expense ratio: 0.68% The Global X Internet of Things ETF (NASDAQ:) isn’t the most unusual ETF on the market, but it focuses on a still nascent investment and does the fit the bill as a thematic fund. Internet of Things,","Sep 17, 2019",https://www.nasdaq.com/articles/5-unusual-etfs-to-wrap-your-head-around-2019-09-17
