,title,headers,text,date,link
0,Airline Stocks: What’s Keeping Them From Taking Off?,. . . . . . . . . . . . . . . . . . . .,"                                 I fly all over the world, so I know all about the factors that can influence whether a flight is delayed or canceled. Weather tends to be the biggest offender, but now when taking a trip to or from Hong Kong, there’s an even bigger one. Source: Shutterstock This hasn’t been covered much by the U.S. media, but since June, 1.7 million protestors took to the streets of Hong Kong over proposed amendments to its extradition law. This law would allow someone in Hong Kong to face trial in mainland China. More recently, protestors took the fight from the streets to the air, so to speak. InvestorPlace - Stock Market News, Stock Advice & Trading Tips For about the last two weeks, the airline industry was put on hold when thousands of protesters gathered across Hong Kong’s international airport. This hindered the usual 1,100 daily flights to and from Hong Kong, and has been affecting top performing airlines, such as American Airlines Group Inc. (NASDAQ:AAL) and Southwest Airlines Co. (NYSE:LUV). On August 12, for example, around 200 arriving and departing flights were cancelled. Protestors also took to warning away tourists and travelers who were already occupying the premises. And then, last Monday, nearly 150 departing flights were cancelled by airport authorities. Hong Kong has since suspended the extradition bill.  And, according to CNN, flights are to resume tomorrow. Hopefully, this is a sign that the Hong Kong protests will resolve without a military presence soon, but it is an event I will continue to watch very carefully to see how it unfolds. But the Hong Kong protests aren’t the only things hurting the airlines right now. Problems at The Boeing Company (NYSE:BA) have been weighing on the sector, too. As you may recall, the company’s 737 MAX airplanes were grounded in the wake of two fatal crashes involving the aircraft. Since then, it has been determined that a software glitch was partly responsible for the two crashes.                         Marcus Mariota owes a ""thank you"" call to his agent. The must-see practice round of","Aug 26, 2019",https://sports.yahoo.com/airline-stocks-keeping-them-taking-190948700.html
1,"Trade War Escalated, Airline Stocks Fell","Trade War Escalated, Airline Stocks Fell. Escalating US-China trade war. Why the trade war?. Broader market fell","UPDATED 1 YEAR AGO US airline stocks fell drastically on August 23. The industry seems to be bearing the brunt of the escalating trade war and sluggish economic growth concerns. Although the global economic factors don’t have a direct impact on the airline industry, they have an impact in the long run. Shares of most US air carriers closed in the red on August 23. Notably, American Airlines (AAL) stock fell the most with a decline of 4.2%. United Airlines (UAL), Delta Air Lines (DAL), and Southwest Airlines (LUV) fell 3.5%, 3%, and 1.2%, respectively. The iShares Transportation Average ETF (IYT) fell 3.3%. IYT invests in Dow Jones US transportation stocks. About 20% of IYT’s portfolio consists of passenger airline companies. Tense trade relations between the US and China could have a negative impact on airlines’ business traveler traffic in the long run. Also, weaker trade relations could trigger a recession in the global economy. A recession would have a negative impact on the job market. A soft job market means less disposable income, which leads people to cancel or postpone their vacation plans. Rising trade tensions between the US and China played a crucial role in the stock market plunge. On August 23, the two countries imposed hefty tariffs on billion dollars’ worth of each other imported goods. The first announcement came from Chinese officials on August 23, according to a CNBC report. China will levy 5%–10% duties on $75 billion worth of US goods. The tariffs will be imposed in two tranches effective on September 1 and December 15. China will also enforce a 25% tariff on US imported cars and 5% on auto parts and components effective on December 15. Soon after China’s announcement, President Trump retaliated with more tariffs. According to a New York Times report, President Trump announced additional tariffs on $250 billion of Chinese goods to 30% from 25%. He also threatened to raise taxes from 10% to 15% on $300 billion worth of Chinese goods. The taxes are supposed to start on September 1. On August 23, President Trump tweeted, “China should not have put new Tariffs on 75 BILLION DOLLARS of United States product (politically motivated!).” He also tweeted, “Our great American companies are hereby ordered to immediately start looking for an alternative to China, including bringing your companies HOME and making your products in the USA.” Since he was elected in","Aug 26, 2019",https://marketrealist.com/2019/08/trade-war-escalated-airline-stocks-fell/
2,Here's one way to play the auto stocks as trade tensions boil over,"This is an ‘interesting’ way to play auto stocks as trade tensions boil over, technician says. MORE IN TRADING NATION.","Auto stocks are caught in the crossfire of the trade war again. General Motors and Ford were slammed Friday, falling 3%, after China resumed a 25% tariff on U.S. autos beginning December. Any trade deal became even more distant after President Donald Trump tweeted that U.S. manufacturers should “immediately” look for alternatives to China. “There is too much uncertainty around the auto sector, especially in the U.S. to call any of these stocks a buy right now,” Bill Baruch, president of Blue Line Futures, told CNBC’s “Trading Nation” on Friday. GM, for example, would have to fall back to $32 to offer good value, he adds. GM would need to fall by 11% to get to that level.  Instead of directly investing in them, Baruch says he has an “interesting” way to gain exposure to the U.S. automakers. “Take a look at the ETF RXI — Toyota is the number three name in there, and then it’s surrounded by Amazon, McDonald’s and Home Depot, and that gives you a way to diversify without idiosyncratic risk,” said Baruch. The RXI global consumer discretionary ETF holds U.S. and international stocks in the sector — GM and Ford make up 2% of the fund. “That has a good support line coming in at $112, as the chart would show, and the 200-day moving average is there. So I think that’s a good place to look to get some exposure in autos,” said Baruch.  The RXI ETF is trading nearly 2% above the $112 level of support. Steve Chiavarone, portfolio at Federated Investors, says Chinese tariffs should not impact U.S. automakers in too detrimental a way. However, he does see one thing that is impeding operations. “When you think about the tariff issue here, you know [Friday’s] announcement is not a big deal. The bulk of their business is done in the United States,” Chiavarone said Friday. “The bigger deal might be what comes [next from the Trump administration], because they are importing a lot of goods — steel, aluminum. It’s the import tariffs that are really hurting this group, not so much the export tariffs into China.” Disclosure: Federated’s Global Allocation Fund owns Ford. Disclaimer Got a confidential news tip? We want to hear from you. Sign up for free newsletters and get more CNBC delivered to your inbox Get this delivered to your inbox, and more info about our products","Aug 26, 2019",https://www.cnbc.com/2019/08/26/heres-one-way-to-play-the-auto-stocks-as-trade-tensions-boil-over.html
3,Analysts say buy these stocks if a recession hits,"Wall Street analysts say these stocks present a buying opportunity if the US enters a recession. Seaport - Matson, buy","Wall Street analysts say there’s plenty of value to be found if a downturn were to hit the economy. CNBC examined the most recent Wall Street research to find top picks by analysts in a recessionary environment. They include names such as Matson, Planet Fitness, TJX Cos., National Vision Holdings and AquaVenture Limited Holdings. The yield on the benchmark 10-year Treasury note has repeatedly broken below the 2-year rate since Aug.14, an odd bond market phenomenon that historically preceded recessions. But analysts say that even if a recession were to happen, there’s a still wide range of options to bolster your portfolio. Planet Fitness recently reported earnings that were better than many expected and analysts at Jefferies continue to compare the company to Amazon, calling it “Amazonian.” The fitness center operator should benefit from its defensive qualities, they said. The firm called the company “recession resistant,” and added Planet Fitness would also benefit from its lack of China exposure. “The $10 price point makes it unlikely for people to cancel,” analyst Randal Konik told CNBC. The stock is down 3% over the last week. Retail is an area that analysts generally agree would be hurt by tariffs and an economic downturn as many of their goods are imported from China. But analysts at Wedbush consider what’s known as the “off-price” sector to generally be more resistant to economic instability. The “off-price” sector includes companies such as Ross Stores and T.J. Maxx. “We continue to look upon the off-price sector as an area of strength in markets troubled by tariff concerns with flexible business models resilient to cost passthroughs, and as e-commerce can’t replace the off-price experience of bargain hunting in stores,” they said. Shares of TJX are up over 3% over the last week. Another recession friendly stock is ocean freight shipper Matson, analysts at Seaport Global say. The company provides shipping services in the Pacific as well as to and from the Hawaiian Islands. Matson made a key acquisition three years ago of another shipper in Alaska, which has helped the company gain market share and revenue and in turn could help soften the blow in the event of an economic downturn. “We believe that the addition of Span Alaska gives the company some cushion to a downturn or recession that they did not have when they were part of Alexander and Baldwin during the great recession in 2008-2009,”","Aug 26, 2019",https://www.cnbc.com/2019/08/26/analysts-say-buy-these-stocks-if-a-recession-hits.html
4,Hawaiian Holdings Stock Approaches a Multiyear Low on Southwest Fears | The Motley Fool,Hawaiian Holdings Stock Approaches a Multiyear Low on Southwest Fears. Hawaiian Holdings' profit margin has contracted sharply over the past,"   Shares of Hawaiian Holdings (NASDAQ:HA) have been in a tailspin for more than two years due to investors' fears about rising competition on routes to and within Hawaii. United Airlines aggressively expanded its capacity to Hawaii beginning in late 2017, and Southwest Airlines (NYSE:LUV) began flying several mainland-Hawaii and interisland routes earlier this year. The surge in capacity on mainland-Hawaii routes -- and more recently, on interisland routes -- has hurt Hawaiian Airlines' profitability. With Southwest Airlines planning to resume its growth in Hawaii in early 2020, shares of Hawaii's hometown airline recently fell to a multiyear low near $23. Yet investors appear to be too pessimistic with respect to Hawaiian's ability to stabilize its earnings and return to growth in the years ahead. That makes Hawaiian Holdings an attractive turnaround stock to consider.  HAWAIIAN HOLDINGS STOCK PERFORMANCE. DATA BY YCHARTS. It's important to acknowledge that the recent uptick in competition has caused meaningful margin erosion for Hawaiian Airlines. In 2016 and 2017, the carrier's adjusted pre-tax margin was approximately 18%: a stellar result for any airline. However, Hawaiian's adjusted pre-tax margin fell to 12.6% last year and declined by more than 3 percentage points in the first half of 2019. Based on the company's current outlook, Hawaiian Airlines appears likely to face a similar amount of margin pressure in the second half of the year. That would put its full-year pre-tax margin between 9% and 10% -- respectable but far from extraordinary. Notably, Hawaiian's financial performance on international routes has been improving, due to a better supply demand balance there and the strength of the Japanese yen. All of the company's earnings pressure has come in the mainland-Hawaii and interisland markets. Earlier this month, Southwest Airlines announced that it would begin five new mainland-Hawaii routes and three new interisland routes in January. Hawaiian Airlines only flies two of the new West Coast routes: Sacramento-Honolulu and Oakland-Lihue. (Furthermore, Southwest will fly the Oakland-Lihue route just three times a week.) By contrast, Hawaiian competes directly with all four of the routes from Oakland and San Jose to Hawaii that Southwest launched this spring. HAWAIIAN AIRLINES WILL FACE INCREMENTAL COMPETITION FROM SOUTHWEST IN 2020. IMAGE SOURCE: HAWAIIAN AIRLINES. In other words, the next phase of Southwest's expansion in the mainland-Hawaii market will have a much smaller impact on Hawaiian Airlines than the growth it has withstood this year.","Aug 27, 2019",https://www.fool.com/investing/2019/08/27/hawaiian-holdings-stock-approaches-a-multiyear-low.aspx
5,United Air stocks rise on comeback rumours | The Daily Star,United Air stocks rise on comeback rumours. Stay updated on the go with The Daily Star Android & iOS News,"United Airways was the most sought-after share on the Dhaka Stock Exchange yesterday amid rumours that the private carrier is planning to make a comeback after a lull of more than three years. The junk stock rose Tk 2.20, up 10 percent from the previous trading day, topping the gainers’ list on the day. Some 36.43 lakh shares of the out of service airline amounting to Tk 80.16 lakh changed hands thanks to the higher demand. There was hardly any seller of the stocks. United Airways began its commercial operation in 2007 and flight operations have remained suspended since 2016 due to unavailability of aircraft, among other reasons. Another junk stock, Imam Button, also made it to the gainers’ list with 6.30 percent increase. “The regulators should find out who are playing with the stocks. Otherwise general investors will lose their interest in good stocks,” said a top official of a leading merchant bank. He said all the good stocks were falling but junk stocks were rising. “This is not a good sign for the market.” The DSEX, the benchmark index of the DSE, shed 13.12 points, or 0.25 percent, to close the day at 5,223.72. The market closed flat as investors went for profit-booking and rebalancing before the beginning of the dividend declaration season for the companies whose financial year ended in June. Selling pressure was mostly observed in ceramics, cement and telecom sectors. Grameenphone continued a negative trend for the second consecutive session, UCB Capital Management said in its daily market analysis. Turnover, another important indicator of the market, dropped 2.1 percent to Tk 468.99 crore. United Power Generation dominated the turnover chart, followed by Orion Infusion, Silco Pharmaceuticals, Beacon Pharmaceuticals, and KDS Accessories. SEML IBBL Shariah Fund, a mutual fund, was the worst loser, shedding 9.90 percent. Of the traded issues, 105 gained, 214 declined, and 35 remained unchanged. The top three negative contributors to the index were British American Tobacco Bangladesh, Grameenphone and LafargeHolcim Bangladesh. Chattogram stocks also nosedived with the bourse’s benchmark index, CSCX, giving up 36.49 points, or 0.37 percent, to stand at 9,697.56. Losers beat gainers as 69 stocks advanced, 155 declined and 33 closed unchanged on the port city stock exchange.      Grameenphone:
Type START <space> BR and send SMS it to 22222 Robi:
Type START <space> BR and send SMS it to 2222 Banglalink:
Type START <space> BR and send","Aug 26, 2019",https://www.thedailystar.net/business/news/united-air-stocks-rise-comeback-rumours-1790638
6,Europe’s Top Airline is Verboten for Investors    - WSJ,The Wall Street Journal. Europe’s Top Airline is Verboten for Investors. Lufthansa’s obsession with protecting its network rather than route,German carrier Lufthansa’s obsession with protecting its network rather than route profitability is problematic in a slowing European economy.      WSJ Membership Customer Service Tools & Features Ads More Dow Jones Products,"Aug 27, 2019",https://www.wsj.com/articles/europes-top-airline-is-verboten-for-investors-11566898361
7,"IndiGo share price: Stocks in the news: IndiGo, CG Power, Jet Airways, Infosys, DHFL and Dilip Buildcon - The Economic Times",". . . . . . . . . . . . Stocks in the news: IndiGo, CG Power, Jet","                                 Access the exclusive Economic Times stories, Editorial and Expert opinion MONTHLY ₹399 No Trial Period YEARLY (Save 49%) ₹2499 15 Days Trial
+
Includes DocuBay and TimesPrime Membership worth ₹1499 & ₹999 resp. 2-YEAR (Save 63%) ₹3599 15 Days Trial
+
Includes DocuBay and TimesPrime Membership worth ₹1499 & ₹999 resp. Sharp Insight-rich, Indepth stories across 20+ sectors Access the exclusive Economic Times stories, Editorial and Expert opinion","Aug 27, 2019",https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-the-news-indigo-cg-power-jet-airways-infosys-dhfl-and-dilip-buildcon/articleshow/70851307.cms
8,U.S. Discount Carrier Sun Country Airlines Prepares for IPO – Skift,U.S. Discount Carrier Sun Country Airlines Prepares for IPO. FIRST FREE STORY (1 OF 3). More travel executives get their,"This website stores cookies on your computer. These cookies are used to collect information about how you interact with our website and allow us to remember you. We use this information in order to improve and customize your browsing experience and for analytics and metrics about our visitors both on this website and other media. To find out more about the cookies we use, see our Privacy Policy. Already a member? Sign in here Sun Country Airlines, a small Minnesota-based, low-cost carrier owned by private-equity firm Apollo Global Management, plans to file for an initial public offering as soon as April, Sun Country’s CEO said Tuesday in an interview. “Our earnings are supportive,” Jude Bricker told Skift at the International Aviation Forecast Summit in Las Vegas. “I think there’s a market for an airline that is growing.” If Sun Country were to go public next year, it would be a fast turnaround for Apollo, which acquired the airline in December 2017. The previous owners, Mitch and Marty Davis, who also control Cambria, a maker of stone countertops, had managed Sun Country more like a family business than a medium-sized airline. Apollo has cut costs and changed the model, dropping first class, adding fees and making more it like Frontier Airlines or Spirit Airlines than an undersized competitor to Delta Air Lines or American Airlines. Unlimited stories
Exclusive column
Event discounts
And more While Mesa Air Group, a regional carrier, went public last year, Sun Country would be the first large-jet flying U.S. airline to file for a public offering since Virgin America raised about $305 million in late 2014. The last ultra-low-cost carrier to go public was Spirit Airlines, which listed on the New York Stock Exchange in 2011. The market, however, may have changed. In 2017, Frontier Airlines, another ultra-low-cost-carrier filed an S-1 with the U.S. Securities and Exchange Commission, indicating it planned a public offering. But several months later, Frontier changed course, perhaps because it couldn’t get the valuation it sought, and executives have not publicly indicated their future plans. Bricker said Sun Country sees a “window of opportunity,” and wants to ensure it does not miss it. “We just want to be ready for it, if it is open for us,” he said. “If it’s not, we will wait.” Bricker, who joined from Allegiant Air before the sale, has sought to make the airline more nimble, shedding smaller and less","Aug 27, 2019",https://skift.com/2019/08/27/u-s-discount-carrier-sun-country-airlines-prepares-for-ipo/
9,272450.KS - Jin Air Co Ltd Profile | Reuters,"Jin Air Co Ltd. . Latest Developments. About Jin Air Co Ltd. Key Stats. REVENUE (MM, KRW). EPS (KRW). Latest","Discover Thomson Reuters More 272450.KS LATEST TRADE CHANGE VOLUME TODAY'S RANGE - 52 WEEK RANGE - As of 8:55 AM IST Dec 18 on the Korea Stock Exchange ∙ Minimum 15 minute delay Profile News Key Developments Charts People Financials Key Metrics Events All Listings Jin Air Says Q1 Operating Profit 50.9 Bln Won Vs. 53.1 Bln Won Year Earlier Jin Air CO LTD is a Korea-based Company principally engaged in the business of air transportation. The Company is mainly engaged in passenger transportation and route units. In addition, the Company is engaged in the transportation of cargoes and In-flight sales. The Company provides domestic and international flight services. INDUSTRY Airline CONTACT INFO 3F, 453, Gonghang-daero, Gangseo-gu 07570 South Korea +82.2.36605809 2017 2018 2019 2020(E) 2017 2018 2019 2020(E)  Korean Air Lines Co Ltd <003490.KS> plans to spend 1.8 trillion won ($1.62 billion) to become the top shareholder of indebted Asiana Airlines Inc <020560.KS>, in aviation's first major consolidation since COVID-19 brought the industry to its knees. Shares in Asiana Airlines Inc <020560.KS> soared on Friday on prospects that the owner of larger rival Korean Air Lines Co Ltd <003490.KS> could buy a hefty stake in the debt-laden, pandemic-hit carrier. * KOSPI rises, foreigners net sellers * Korean won strengthens versus U.S. dollar * South Korea benchmark bond yield rises SEOUL, March 31 (Reuters) - Round-up of South Korean financial markets: ** South Korean shares rose more than 2% on Tuesday as factory data from China... Korean Air Lines has warned that the coronavirus outbreak could threaten its survival after more than half of the world restricted passengers entering from South Korea. As restrictions widen on travellers from South Korea, the most coronavirus-hit country outside China, airlines are cancelling flights, cutting costs and seeking government support. A South Korean heiress known for delaying a Korean Air Lines flight in 2014 because she was angry at the way she was served nuts has accused her younger brother of disobeying their late father's will to manage the airline's parent company together. Asian refining profit margins for 10 ppm gasoil plunged on Tuesday, battered by abundant supplies, while jet fuel margins have slumped to their lowest levels in more than four months due to lacklustre demand from the aviation sector. Refining margins, also known as cracks... * AirAsia, Jeju Air, Cebu Pacific among those confirming cuts Southwest Airlines Co and Brazil's Gol","Aug 27, 2019",https://www.reuters.com/companies/272450.KS
