,title,headers,text,date,link
0,Why Shares of American Airlines Group Are Up Today | The Motley Fool,Why Shares of American Airlines Group Are Up Today. The airline successfully navigates labor and debt concerns.. What happened. So,"   Shares of American Airlines Group (NASDAQ:AAL) gained altitude on Thursday after the U.S. airline reported third-quarter results that came in ahead of expectations. The airline has been hard hit by the grounding of Boeing's 737 MAX and ongoing labor woes but appears to be managing through the issues. American shares traded up more than 5% at the open before falling back somewhat. Before markets opened on Thursday, American Airlines reported third-quarter earnings of $1.42 per share on revenue of $11.9 billion, beating the consensus earnings expectation by $0.03 per share on revenues that were in line with forecasts. Chairman and CEO Doug Parker said in a statement that the airline is ""pleased"" with the report. ""However, we know that our results should have been better."" AMERICAN AIRLINES BOEING 737 IN FLIGHT. IMAGE SOURCE: AMERICAN AIRLINES. Specifically, Parker mentioned the impact of the continued grounding of the 737 MAX and ""operational challenges resulting from ongoing labor contract negotiations"" as factors eating into results. Without the 737 MAX, American has had to extend the flying lives of older, less-efficient planes, including two Boeing 767s and some Embraer E190s that were scheduled to be retired in 2019. That in turn is leading to higher costs. American reported third-quarter unit revenue up 2% but nonfuel unit costs up 4.8%, with profit negatively impacted by the 737 MAX by about $140 million. On the post-earnings call with investors Thursday morning, Parker said American Airlines would act to make sure it is Boeing shareholders, not American Airlines shareholders, who bear the brunt of the expense related to the 737 MAX grounding. American is also getting serious about paying down its industry-high debt burden, saying it expects adjusted debt to fall by upward of $4 billion over the next two years and by up to $10 billion over the next five years. That should help ease some of the biggest concerns lingering over American Airlines shares, as investors are loath to see an airline saddled with high debt heading into a potential economic slowdown.  AIRLINE DATA BY YCHARTS. Shares of American Airlines have been poor performers among major airline stocks so far in 2019, weighed down by the airline's numerous challenges. American's third-quarter results illustrate both how great those challenges are and how hard management is working to navigate through them.    Before you consider American Airlines Group Inc., you'll want","Oct 24, 2019",https://www.fool.com/investing/2019/10/24/why-shares-of-american-airlines-group-are-up-today.aspx
1,Why Shares of Southwest Airlines Are Up Today | The Motley Fool,Why Shares of Southwest Airlines Are Up Today. The discount king is navigating through the 737 MAX crisis well.. What,"   Shares of Southwest Airlines (NYSE:LUV) climbed more than 7% on Thursday morning after the discounter reported earnings that came in ahead of expectations. The airline is one of the U.S. carriers most affected by the grounding of Boeing's 737 MAX airplanes, but Southwest is showing it can fly through this turbulence. On Thursday morning, Southwest reported third-quarter earnings of $1.23 per share on revenue of $5.64 billion, beating analyst earnings expectations by $0.15 per share. The airline estimated the 737 MAX grounding reduced operating income by about $210 million, but Southwest was able to manage costs to help offset the reduction. A SOUTHWEST-BRANDED BOEING 737. IMAGE SOURCE: BOEING. Nonfuel unit costs increased by 7.6% in the quarter, better than Southwest's guidance for an 8% to 10% increase. At least some of that was tied to maintenance costs moving into the current quarter. Southwest said the ongoing 737 MAX issue would take its toll on fourth-quarter results. The airline said its fourth-quarter revenue per available seat mile, a key airline metric, would likely come in below expectations. That's because it is doing more flying at nonpeak times to handle demand despite not having the extra aircraft, but it is forced to discount those flights because they are at times that are less attractive to passengers. Southwest has taken the 737 MAX out of its schedule through February 2020, for now ignoring Boeing's commentary that it hopes to see the plane return to service before year's end. Southwest CEO Gary C. Kelly said in a statement accompanying the earnings release, ""we are engaged in ongoing discussions with [Boeing] regarding compensation for damages related to the MAX groundings."" Kelly went a step further during a morning appearance on CNBC, saying the famously all-Boeing airline would consider whether to diversify its fleet. On @CNBC, Southwest Air CEO Kelly says the board next year will consider whether to diversify away from Boeing aircraft. $LUV $BA  There is no way Southwest and its all-737 fleet could escape damage from the 737 MAX debacle, but the airline's third-quarter release showed it is managing through the crisis.    Before you consider Southwest Airlines Co., you'll want to hear this. Investing legends and Motley Fool Co-founders David and Tom Gardner just revealed what they believe are the 10 best stocks for investors to buy right now... and Southwest Airlines Co. wasn't one of","Oct 24, 2019",https://www.fool.com/investing/2019/10/24/why-shares-of-southwest-airlines-are-up-today.aspx
2,Analyzing Southwest Airlines' Market Share (LUV),Analyzing Southwest Airlines' Market Share (LUV). . KEY TAKEAWAYS. Market Share. The Business Model. Favorable Trends. Compete Risk Free with,"Southwest Airlines Co. (NYSE: LUV) has grown from a tiny airline with three planes serving three Texas cities in 1971 to one that serves almost 100 destinations across the U.S., flying 4,000 flights a day. The company's low-cost business model has been an example of consistency, booking 45 consecutive years of profitability through the end of 2018. Even more impressive considering the volatile and economically sensitive airline industry. Southwest has also garnered market share from competitors. There are many ways to measure market share. One could look at domestic revenue passenger miles, a measure of demand. Southwest Airlines had 18% of the domestic revenue passenger miles market share for July 2017 to June 2018. This falls just behind the market share leader, American Airlines (AAL) with 18.1%. Other larger competitors, Delta Air Lines (DAL) and United Continental (UAL), came in with market shares of 16.8% and 14.9%, respectively.  According to Southwest, its market share based on revenue passengers grew from 18% in 2006 to 24% in 2016. Also, according to its 2018 investor presentation, Southwest is the market share leader in half of the top 50 U.S. metro markets.  First and foremost, Southwest has a low operating cost structure. In fact, management states that unit costs are among the lowest in the industry. These are also referred to as cost per ASM (CASM) or operating expenses per ASM. After posting a CASM of 12.5 cents in 2014, the airline managed to shrink that to 11.48 cents last year. This allows the company to profit even as it offers low fares to its customers. The figure is also lower than its major competitors. For instance, operating expense per ASM was 15.15 cents for the first quarter of 2018 for American Airlines. At Delta Airlines, the figure was 15.07 cents for the fourth quarter of 2017. With United, its CASM for 2Q 2018 was 13.08 cents.  Southwest also provides point-to-point service rather than the hub-and-spoke that most major airlines offer. A hub-and-spoke system concentrates an airline's operations in major hub cities and serves other destinations through connecting services. Southwest's services are offered outside of this system, allowing the company to offer more direct nonstop flights. This also allows for low fares, since these airports typically have less air traffic, allowing Southwest to schedule more flights, minimizing downtime and employee productivity. Southwest is undertaking an effort to modernize its fleet.","Oct 23, 2019",https://www.investopedia.com/articles/markets/021216/analyzing-southwest-airlines-market-share-luv.asp
3,SAVE | Spirit Airlines Stock Price,"Despite operational miscues and softening demand causing its profits to fall last quarter, Spirit Airlines had expected worse results.. .","Spirit Airlines (NYSE:SAVE) entered this year with high hopes, after ending 2018 with a stellar fourth-quarter performance. Revenue per available seat mile (RASM) surged 11.4%, causing adjusted earnings per share to skyrocket 92% year over year. The budget airline's earnings momentum continued in the first half of 2019, as adjusted EPS jumped 63%. However, Spirit Airlines has been unable to keep unit revenue growing during the second half of the year in the face of tough comparisons. Even more troubling, operational miscues and other cost headwinds have caused a spike in nonfuel unit costs. As a result, Spirit's earnings fell last quarter and the company is on pace to post an even bigger EPS decline in the fourth quarter. Spirit Airlines' initial forecast for the third quarter was not encouraging. The company called for RASM to be roughly flat year over year (plus or minus 1%) and for adjusted nonfuel unit costs to surge 7% to 8%. A runway closure in Fort Lauderdale -- Spirit's biggest focus city -- and a surge in flight cancellations due to bad weather and overly aggressive scheduling were the main factors behind this projected rise in unit costs.           ","Oct 24, 2019",https://stocklight.com/stocks/us/transportation/nyse-save/spirit-airlines?media_id=55856
4,"Stocks making the biggest moves after hours: Tesla, Ford, PayPal and more","Stocks making the biggest moves after hours: Tesla, Ford, PayPal and more. News Tips. CNBC Newsletters","Check out the companies making headlines after the bell: Tesla shares surged more than 14% during extended trade after a big earnings beat. Tesla reported earnings of $1.86 per share excluding certain items, far more than the 42 cent loss per share analysts anticipated. Revenue came in at $6.30 billion, just shy of the $6.33 billion Wall Street had expected, according to Refinitiv. “We are highly confident in exceeding 360,000 deliveries this year,” said the company in its earnings report. Shares of Ford sank nearly 4% after the company cut its full year outlook and posted mixed earnings for its third quarter. Ford cited fourth-quarter headwinds like lower China volume and higher warranty costs since its last full year guidance. For its third quarter, the automaker reported earnings of 34 cents, exceeding the 26 cents Wall Street expected, according to Refinitiv. Automotive revenue came in at $33.93 billion, just shy of the $33.98 billion analysts expected. PayPal shares jumped more than 9% after the bell following its third-quarter earnings that topped Wall Street’s expectations. The online payments giant posted earnings of 61 cents on revenue of $4.38 billion, exceeding the earnings of 52 cents on revenue of $4.35 billion analysts expected, according to Refinitiv consensus estimates. Paypal’s total payment volume also beat expectations at $178.7 billion, while Wall Street estimated $177.5 billion. Microsoft shares slipped 1% before recovering most of those losses after the company reported better-than-expected earnings for its first quarter. The tech giant posted earnings of $1.38 per share on revenue of $33.06 billion, while Wall Street expected earnings of $1.25 per share on revenue of $32.23 billion, according to Refinitiv consensus estimates. Shares of eBay dropped more than 3% despite the company reporting a third-quarter earnings beat on the top and bottom line. The e-commerce retailer reported earnings of 67 cents per share, while analysts expected 64 cents. Revenue came in at $2.65 billion, just above the $2.64 billion expected, according to Refinitiv consensus estimates. EBay also lowered its fourth-quarter guidance. It expects earnings of 73 cents to 76 cents per share, and revenue between $2.77 billion and $2.82 billion. That’s below analyst expectations of 76 cents per share on revenue of $2.85 billion. Shares of Las Vegas Sands slipped 1% then settled near its closing price after the company’s third-quarter revenue fell short off expectations. The casino and resort company brought in $3.25 billion in revenue,","Oct 23, 2019",https://www.cnbc.com/2019/10/23/stocks-making-the-biggest-moves-after-hours-tesla-ford-paypal-and-more.html
5,American Airlines stock on landing mode after guidance cut | AlphaStreet,American Airlines stock on landing mode after guidance cut. . Most Popular. Earnings calendar for the week of December 21.,"News . Data . Research Categories Earnings Shares of American Airlines (NYSE: AAL) took a beating on Thursday after the company lowered its guidance for the fiscal year. The company also missed the top-line projection, albeit a small margin. Hurt by the grounding of Boeing 737 MAX and the ongoing labor contract negotiations, American Airlines said its third-quarter revenues managed to grow a modest 3% to $11.91 billion, missing the street mark of $11.93 billion.  Keeping wary of these challenges, the company also slashed its projection on FY19 adjusted EPS to $4.50 – $5.50, compared to the prior estimate of $4.50 – $6.00. Meanwhile, American Airlines’ Q3 adjusted earnings of $1.42 per share, came in 3 cents above the street consensus. The stock was trading down 0.5% during pre-market hours on Thursday. The stock has declined 6% in year-to-date period. READ: Spirit Airlines (SAVE): Q3 2019 Earnings Snapshot CEO Doug Parker said, “We are pleased to report an earnings increase of 15% and earnings per share growth of 20% for the third quarter, excluding net special items. However, we know that our results should have been better.” Passenger revenue per available seat mile (PRASM) grew 3% to a 14.50 cents, helped by better load factor during the quarter. TRASM increased by 2%, in line with the management’s projection. Earlier this month, United Airlines (NASDAQ: UAL) and Delta Air Lines (NYSE: DAL) reported mixed quarterly results. Get access to timely and accurate verbatim transcripts that are published within hours of the event. American Airlines reports earnings decline for Q2 2018
July 26, 2018
In ""AlphaGraphs"" Airline stocks set to report third quarter earnings: Here’s what to expect
October 10, 2018
In ""Earnings"" Despite fuel price woes, Southwest Airlines hovers above Q3 estimates
October 25, 2018
In ""AlphaGraphs"" With positive developments on the vaccine front giving fresh hopes of markets reopening, major stock indexes continued their rally this week. After a short-lived withdrawal, the Dow Jones Industrial Average Darden Restaurants (NYSE: DRI) reported higher earnings for the second quarter of 2021, despite a decrease in sales amid historically low restaurant traffic due to the COVID-related restrictions. Net profit FedEx Corporation (NYSE: FDX) reported second quarter 2021 earnings results today. Revenues rose 19% year-over-year to $20.6 billion. GAAP net income was $1.23 billion, or $4.55 per share, compared to © 2020 AlphaStreet Inc. All Rights Reserved info@alphastreet.com 44053 Fremont Blvd,
Fremont, CA 94538","Oct 24, 2019",https://news.alphastreet.com/american-airlines-stock-on-landing-mode-after-guidance-cut/
6,"At US$102, Is It Time To Put Copa Holdings, S.A. (NYSE:CPA) On Your Watch List? - Simply Wall St News","At US$102, Is It Time To Put Copa Holdings, S.A. (NYSE:CPA) On Your Watch List?. Is Copa Holdings still cheap?.","Copa Holdings, S.A. (NYSE:CPA), which is in the airlines business, and is based in Panama, saw a double-digit share price rise of over 10% in the past couple of months on the NYSE. As a mid-cap stock with high coverage by analysts, you could assume any recent changes in the company’s outlook is already priced into the stock. However, could the stock still be trading at a relatively cheap price? Today I will analyse the most recent data on Copa Holdings’s outlook and valuation to see if the opportunity still exists. View our latest analysis for Copa Holdings Good news, investors! Copa Holdings is still a bargain right now. According to my valuation, the intrinsic value for the stock is $201.08, which is above what the market is valuing the company at the moment. This indicates a potential opportunity to buy low. Although, there may be another chance to buy again in the future. This is because Copa Holdings’s beta (a measure of share price volatility) is high, meaning its price movements will be exaggerated relative to the rest of the market. If the market is bearish, the company's shares will likely fall by more than the rest of the market, providing a prime buying opportunity. Future outlook is an important aspect when you’re looking at buying a stock, especially if you are an investor looking for growth in your portfolio. Although value investors would argue that it’s the intrinsic value relative to the price that matter the most, a more compelling investment thesis would be high growth potential at a cheap price. With profit expected to more than double over the next couple of years, the future seems bright for Copa Holdings. It looks like higher cash flow is on the cards for the stock, which should feed into a higher share valuation. Are you a shareholder? Since CPA is currently undervalued, it may be a great time to increase your holdings in the stock. With an optimistic outlook on the horizon, it seems like this growth has not yet been fully factored into the share price. However, there are also other factors such as capital structure to consider, which could explain the current undervaluation. Are you a potential investor? If you’ve been keeping an eye on CPA for a while, now might be the time to enter the stock. Its prosperous future outlook isn’t fully reflected in the","Oct 24, 2019",https://simplywall.st/stocks/us/transportation/nyse-cpa/copa-holdings/news/at-us102-is-it-time-to-put-copa-holdings-s-a-nysecpa-on-your-watch-list
7,15 Healthy Fall Salad Ingredients,. . . . S&P 500. Dow 30. Nasdaq. Russell 2000. Crude Oil. Gold. Silver. EUR/USD. 10-Yr Bond. GBP/USD. USD/JPY.,"                                                   An array of vegetables and fruits complement fall salads. As summer turns to fall, warm-weather salads featuring components like strawberries, orange slices and edible flowers give way to offerings with more seasonally appropriate ingredients, says Elyse Krawtz, a registered dietitian nutritionist with Northside Hospital in Atlanta. ""Fall salads can be beautiful with the rich colors characteristic of fall produce,"" Krawtz says. ""Fall is a good time to bring back root vegetables like beets, sweet potatoes and carrots."" Here are 15 ingredients for healthy fall salads: Apples Fall is apple-picking season, and it's also a great time to incorporate the fruit into a salad, says Patricia P. Araujo, a clinical dietitian with Northwestern Medicine Digestive Health Center in Chicago. Apple slices can complement a salad that's built on a bed of spinach with gouda, walnuts, cranberries and brie cheese, for example. The crispness of an apple provides a pleasant texture to a fall salad, without adding many calories. One medium-size apple has about 95 calories, according to the U.S. Department of Agriculture. Apples also provide vitamin C, some B vitamins, minerals and fiber. ""I usually recommend (using) the whole apple versus the dried version,"" Araujo says. ""The dried fruit has less volume and is easier to over-consume. Also, some dried products have added sugars."" Beets Beets are a favorite for fall because they're in season and provide folate, vitamin C, carotenoids and vitamin A, says Anna Kippen, a registered dietitian nutritionist with Cleveland Clinic. Beets, a root vegetable, are also associated with decreased blood pressure and inflammation in the body. ""Not everyone realizes that they are edible, from their leafy greens all the way to the delicious, sweet root,"" Kippen says. Beets' leaves can be sauteed with herbs and spices for a savory topping, or roasted to add crunch on your salad. ""Try them on a bed of spring mix with slivered almonds, mandarin orange slices, feta, pine nuts and a balsamic vinaigrette,"" Kippen suggests. One of her favorite combinations is beets chopped with onions, bell peppers, black beans for protein, lemon juice and olive oil.    ","Oct 24, 2019",https://finance.yahoo.com/news/15-healthy-fall-salad-ingredients-201100493.html
8,Five Best-Performing Transport-Linked Plays Returned 50% in YTD       - Singapore Exchange (SGX),. . ,  ,"Oct 24, 2019",https://www.sgx.com/research-education/market-updates/20191024-five-best-performing-transport-linked-plays-returned-50
9,Five Best-Performing Transport-Linked Plays Returned 50% in YTD       - Singapore Exchange (SGX),. . ,  ,"Oct 24, 2019",https://www.sgx.com/research-education/market-updates/20191024-five-best-performing-transport-linked-plays-returned-50
