,title,headers,text,date,link
0,interactive investor,Are these travel stocks a passport to riches?. Travel and leisure sector. Tale of the tape. Travel. Leisure. Three stocks,"Share on: In our FTSE Sector Watch column, Richard Hunter suggests a trio of stocks to watch given that global tourism is booming. Travel and leisure is an intriguing sector at the moment. On the one hand it has obvious attractions (we tend to go on holiday whatever the economic weather), yet it’s one that’s being buffeted by global economic concerns. As defined by the London Stock Exchange (we are limiting the scope of this article to the FTSE 100 index), the sector comprises six firms, the details of which are highlighted below and in the Tape table. Carnival is a UK-based cruise firm that provides leisure travel to major cruise destinations around the world. Its portfolio of cruise brands includes Carnival Cruise Line, Princess Cruises, Cunard and P&O Cruises. Flutter Entertainment was formerly known as Paddy Power Betfair. It is a UK-based gaming and sports betting operator, although its markets are also international. InterContinental Hotels Group owns, manages, franchises, and leases hotels and resorts. It operates hotels under its brands, which include InterContinental Crowne Plaza and Holiday Inn. International Consolidated Airlines Group is in the operation of international and domestic scheduled air services for the carriage of passengers and cargo. It operates through airlines including British Airways, Iberia and Vueling. TUI AG is an integrated leisure tourism company that offers holiday planning, booking, flights, accommodation, transfers and other activities. Whitbread operates hotels and restaurants, and is largely represented by the Premier Inn brand, which provides services in relation to accommodation in the UK and internationally. The company’s restaurant brands include Beefeater and Brewers Fayre. Sources: Digital Look/ProQuote/FT, as at 23 October 2019 As is clear from some of the one-year share price movements in the table, the potential of the travel sector has not been realised in the recent past. Such potential is evidenced by the World Tourism Organisation (UNTWO) reporting a record 1.4 billion of international tourist arrivals in 2018, 6% up from the year before, equating to $1.7 trillion (£1.3 trillion) of spending, itself equivalent to around 2% of total global GDP. By way of context, the number of tourist arrivals was 25 million in 1950, 166 million in 1970 and 435 million in 1990. The drivers for this growth remain intact, the most recent being the revolution of online bookings and online reviews, which has both increased satisfaction and reduced prices, meaning more people are travelling","Dec 3, 2019",https://www.ii.co.uk/analysis-commentary/are-these-travel-stocks-passport-riches-ii512856
1,We Think Southwest Airlines (NYSE:LUV) Can Stay On Top Of Its Debt - Simply Wall St News,We Think Southwest Airlines (NYSE:LUV) Can Stay On Top Of Its Debt. When Is Debt Dangerous?. What Is Southwest Airlines's,"Legendary fund manager Li Lu (who Charlie Munger backed) once said, 'The biggest investment risk is not the volatility of prices, but whether you will suffer a permanent loss of capital. It's only natural to consider a company's balance sheet when you examine how risky it is, since debt is often involved when a business collapses. We can see that Southwest Airlines Co. (NYSE:LUV) does use debt in its business. But the more important question is: how much risk is that debt creating? Debt is a tool to help businesses grow, but if a business is incapable of paying off its lenders, then it exists at their mercy. Part and parcel of capitalism is the process of 'creative destruction' where failed businesses are mercilessly liquidated by their bankers. While that is not too common, we often do see indebted companies permanently diluting shareholders because lenders force them to raise capital at a distressed price. Of course, the upside of debt is that it often represents cheap capital, especially when it replaces dilution in a company with the ability to reinvest at high rates of return. The first thing to do when considering how much debt a business uses is to look at its cash and debt together. Check out our latest analysis for Southwest Airlines The image below, which you can click on for greater detail, shows that Southwest Airlines had debt of US$2.39b at the end of September 2019, a reduction from US$3.47b over a year. But on the other hand it also has US$4.02b in cash, leading to a US$1.63b net cash position. We can see from the most recent balance sheet that Southwest Airlines had liabilities of US$8.63b falling due within a year, and liabilities of US$7.91b due beyond that. Offsetting these obligations, it had cash of US$4.02b as well as receivables valued at US$867.0m due within 12 months. So its liabilities total US$11.7b more than the combination of its cash and short-term receivables. This deficit isn't so bad because Southwest Airlines is worth a massive US$30.3b, and thus could probably raise enough capital to shore up its balance sheet, if the need arose. But we definitely want to keep our eyes open to indications that its debt is bringing too much risk. Despite its noteworthy liabilities, Southwest Airlines boasts net cash, so it's fair to say it does not have a heavy debt load! Southwest Airlines's","Dec 2, 2019",https://simplywall.st/stocks/us/transportation/nyse-luv/southwest-airlines/news/we-think-southwest-airlines-nyseluv-can-stay-on-top-of-its-debt
2,Hedge Funds Are Warming Up To Southwest Airlines Co. (LUV),. . . . S&P 500. Dow 30. Nasdaq. Russell 2000. Crude Oil. Gold. Silver. EUR/USD. 10-Yr Bond. GBP/USD. USD/JPY.,"                                                   Like everyone else, elite investors make mistakes. Some of their top consensus picks, such as Amazon, Facebook and Alibaba, have not done well in Q4 of 2018 due to various reasons. Nevertheless, the data show elite investors' consensus picks have done well on average over the long-term. The top 20 stocks among hedge funds beat the S&P 500 Index ETFs by nearly 10 percentage points during the first 11 months of 2019. Because their consensus picks have done well, we pay attention to what elite funds think before doing extensive research on a stock. In this article, we take a closer look at Southwest Airlines Co. (NYSE:LUV) from the perspective of those elite funds. Southwest Airlines Co. (NYSE:LUV) was in 36 hedge funds' portfolios at the end of September. LUV has experienced an increase in enthusiasm from smart money recently. There were 33 hedge funds in our database with LUV holdings at the end of the previous quarter. Our calculations also showed that LUV isn't among the 30 most popular stocks among hedge funds (click for Q3 rankings and see the video below for Q2 rankings). Video: Click the image to watch our video about the top 5 most popular hedge fund stocks. To most investors, hedge funds are viewed as worthless, outdated financial vehicles of the past. While there are over 8000 funds trading at the moment, We hone in on the leaders of this club, approximately 750 funds. Most estimates calculate that this group of people oversee the majority of the smart money's total capital, and by paying attention to their first-class investments, Insider Monkey has found numerous investment strategies that have historically exceeded Mr. Market. Insider Monkey's flagship short hedge fund strategy surpassed the S&P 500 short ETFs by around 20 percentage points per annum since its inception in May 2014. Our portfolio of short stocks lost 27.8% since February 2017 (through November 21st) even though the market was up more than 39% during the same period. We just shared a list of 7 short targets in our latest quarterly update .    ","Dec 3, 2019",https://finance.yahoo.com/news/hedge-funds-warming-southwest-airlines-194551529.html
3,Best Stocks for Beginners: Making a Starter Portfolio | Nasdaq,Best Stocks for Beginners: Making a Starter Portfolio. What makes great beginner stocks?. Sustainable competitive advantages. Other advantages to look,"I
f you are ready to buy your first stocks but aren't sure which ones to choose, you've come to the right place. There are a few characteristics of stocks that are good for beginners, as well as some practices beginners should specifically avoid when selecting the first companies for their portfolios. Here's a rundown of what you should look for and stay away from when choosing your first stocks, as well as a few examples of excellent beginner-friendly stocks to help get your search started. Image source: Getty Images. Stocks are a great way to build wealth over time, but not all stock investments are appropriate for beginner investors. We'll get to some of the characteristics that beginners should avoid later, but for now, let's take a look at some of the things beginners should look for when evaluating stocks. You might hear experienced investors talk about the concept of a ""wide moat,"" especially if you're reading anything about Warren Buffett's investment style. Just as a wide moat around a castle makes it difficult for enemies to invade, a company should have a ""wide moat,"" too: a sustainable competitive advantage that will prevent competitors from stealing that company's market share. These types of advantages can take many forms, but they aren't terribly difficult to spot if you know what to look for. The majority of sustainable competitive advantages typically fall into one of these categories: In addition to sustainable competitive advantages, there are a few other things a beginner might want to seek out when picking stocks: To be perfectly clear, knowing how to identify great businesses is more important than being able to identify cheap stocks for beginners. A great business will typically be a good long-term performer, even if you buy in at a bit of an expensive valuation. On the other hand, a bad business that you invest in at a cheap valuation will seldom work out well. Having said that, once you've learned how to find good candidates for beginners to invest in, some basic metrics can help you narrow them down: You can learn many other investing metrics, some of which can help you find value stocks and some that can help you evaluate fast-growing companies. You can learn as you go, but these should help you get started. The last thing we need to cover before we get into some examples of great beginner","Dec 2, 2019",https://www.nasdaq.com/articles/best-stocks-for-beginners%3A-making-a-starter-portfolio-2019-12-02
4,"Airlines, private equity funds, HNIs warm up to Air India divestment | Business Standard News",". . Airlines, private equity funds, HNIs warm up to Air India divestment. A Rs 30,000-crore bailout by the previous","By continuing to use this site you consent to the use of cookies on your device as described in our Cookie Policy unless you have disabled them. You can change your Cookie Settings at any time but parts of our site will not function correctly without them. Topics
Air India | private equity funds | PE funds Arindam Majumder  |  New Delhi 
Last Updated at December 2, 2019 01:12 IST Indian and foreign airlines, private equity funds, and high net worth individuals have evinced interest in acquiring Air India, thereby giving a fillip to the government’s third attempt to successfully sell the carrier. Sources aware of the development said India’s largest airline IndiGo, Vistara and AirAsia India (owned by Tata Sons), major global airlines like International Airlines Group (which owns British Airways and Aer Lingus), and sovereign and private global funds such as Temasek, KKR, and Warburg Pincus have attended roadshows organised by EY — an advisor to ... Key stories on business-standard.com are available to premium subscribers only. SMART MONTHLY  Business Standard has always strived hard to provide up-to-date information and commentary on developments that are of interest to you and have wider political and economic implications for the country and the world. Your encouragement and constant feedback on how to improve our offering have only made our resolve and commitment to these ideals stronger. Even during these difficult times arising out of Covid-19, we continue to remain committed to keeping you informed and updated with credible news, authoritative views and incisive commentary on topical issues of relevance.
We, however, have a request.

As we battle the economic impact of the pandemic, we need your support even more, so that we can continue to offer you more quality content. Our subscription model has seen an encouraging response from many of you, who have subscribed to our online content. More subscription to our online content can only help us achieve the goals of offering you even better and more relevant content. We believe in free, fair and credible journalism. Your support through more subscriptions can help us practise the journalism to which we are committed.

Support quality journalism and subscribe to Business Standard.

Digital Editor PREVIOUS STORY NEXT STORY Tube Investments increases stake in CG Power after preferential allotment Honda pulls the plug on production at Greater Noida facility, say reports Apple puts Wistron on probation, suspends new business opportunities iPhone maker","Dec 2, 2019",https://www.business-standard.com/article/companies/airlines-private-equity-funds-hnis-warm-up-to-air-india-stake-sale-119120100586_1.html
5,Home Page | ATSG,"AIRCRAFT LEASING AND
AIR CARGO TRANSPORTATION. ATSG IS THE #1 SOURCE OF DEDICATED MIDSIZE CARGO AIRCRAFT. 25. 1,280. 528. OFFERING AN","This site uses cookies to improve your experience. We use cookies to personalize content and to analyse our traffic. We also share information about your use of our site with our analytics partners. View our cookies page.              A Leading Provider of In-service Fleet Employees Year Founded OUR COMPANY OUR BUSINESSES            Freighters in Service Passenger Aircraft in Service          OUR FLEET By expanding the Amazon Air network through our partnership with ATSG we’re able to ensure we have the capacity to quickly and efficiently deliver packages to customers for years to come. Dave Clark, Senior Vice President of Worldwide Operations at Amazon  DEC 05, 2020 ABX Air Reaches Tentative Agreement with Pilot Union NOV 13, 2020 ATSG to Webcast its Investor Presentation at the 2020 Stephens Investment Conference NOV 11, 2020 ATSG Delivers Boeing 767 Freighter to Cargojet SEE ALL NEWS   No upcoming events at this moment. SEE ALL EVENTS Stock Price Air Transport Services Group 145 Hunter Drive Wilmington, Ohio 45177 Phone: 937-382-5591 Emails: investor.relations@atsginc.com media@atsginc.com  © 2020 AIR TRANSPORT SERVICES GROUP, INC.  ","Dec 2, 2019",https://www.atsginc.com/
6,"Global Traveler, Luxury Travel Magazine, Names Airline and Hotel of the Year | Markets Insider",". Global Traveler, Luxury Travel Magazine, Names Airline and Hotel of the Year. Student From Tel Aviv Found A Way","   YARDLEY, Pa., Dec. 3, 2019 /PRNewswire-PRWeb/ -- Global Traveler, the only monthly magazine for frequent business and leisure luxury travelers, announces Air Canada as the 2019 Airline of the Year and Hyatt Hotels as the 2019 Hotel of the Year. This marks the ninth year Global Traveler has awarded Airline and Hotel of the Year nods. ""It's always challenging to name Airline and Hotel of the Year winners, as many airlines and hotels continually up the ante, but, for 2019, it was clear Air Canada and Hyatt Hotels deserve the recognition,"" said Francis X. Gallagher, publisher and CEO, Global Traveler. ""Each delivers exceptional service, state-of-the-art technology, exciting offerings and more, all with an eye toward sustainability and the future. You cannot go wrong when traveling with Air Canada and Hyatt."" Members of the Global Traveler Advisory Board, a hand-picked committee of well-traveled business advisors, selected the Airline and Hotel of the Year winners at an event Sept. 26 in Philadelphia. The winners were chosen from a list of nominees selected by GT staff. Pertinent information considered included financial data, occupancy rates, load factors, on-time figures, safety records and menus, as well as independent research. Once an airline or hotel is selected, it is ineligible to participate for three years. The winners will be feted at a gala reception Dec. 11, 2019, at The Peninsula Beverly Hills. For more information on Air Canada and Hyatt Hotels, check out the December issue of Global Traveler. For more information about Global Traveler, visit globaltravelerusa.com. About Global Traveler
With nearly 550,000 readers, Global Traveler connects brands with U.S.-based frequent, affluent travelers. According to MediaMark Research (Gfk MRI), GT readers have an average net worth of $2 million and 50 percent are CEOs and owners of companies. Our readers average nine domestic flights per year and 93 percent travel internationally on a regular basis (11 round-trips in the last three years), mostly in first and business class. More than 55 percent stay in 4- and 5-star hotels, at an average 60 nights per year. Four special editions — Leisure Lifestyle Edition, Global City Guidebook, Class Act Guide and The Trazee Book — complement 12 monthly issues. Each year, Global Traveler awards the GT Tested Reader Survey awards, the Leisure Lifestyle Awards and the Wines on the Wing awards (business- and first-class wine survey). Israelis: Doctors Stunned - Do This Every Evening & Lose","Dec 3, 2019",https://markets.businessinsider.com/news/stocks/global-traveler-luxury-travel-magazine-names-airline-and-hotel-of-the-year-1028734859
7,IndiGo stops pushing Airbus engines to limit after shutdowns - The Economic Times,. . . . . . . . . . . . IndiGo stops pushing Airbus engines to limit after,    Download The Economic Times News App to get Daily Market Updates & Live Business News. More » Trending Now Popular Categories Hot On Web In Case You Missed It ET Verticals More From Our Network Other Useful Links Services                       ,"Dec 3, 2019",https://m.economictimes.com/industry/transportation/airlines-/-aviation/indigo-stops-pushing-airbus-engines-to-limit-after-shutdowns/articleshow/72336464.cms
8,Deutsche Bank Reveals the Real Reason Stock Market Is at All-Time Highs (& Why It Can’t Continue),We value your privacy. Deutsche Bank Reveals the Real Reason Stock Market Is at All-Time Highs (& Why It Can’t,"We and our
partners
store and/or access information on a device, such as cookies and process personal data, such as unique identifiers and standard information sent by a device for personalised ads and content, ad and content measurement, and audience insights, as well as to develop and improve products. With your permission we and our partners may use precise geolocation data and identification through device scanning. You may click to consent to our and our partners’ processing as described above. Alternatively you may click to refuse to consent or access more detailed information and change your preferences before consenting. Please note that some processing of your personal data may not require your consent, but you have a right to object to such processing. Your preferences will apply to this website only. You can change your preferences at any time by returning to this site or visit our privacy policy. The US stock market is at all-time highs, but what’s driving this ten-year bull market? It’s stock buybacks, according to Deutsche Bank. By: Ben Brown | Email | Leave a comment The US stock market bull run has been raging for a decade. But what’s driving this record-breaking rally? It’s not real investors, according to new Deutsche Bank metrics. It’s stock buybacks. Latest data, shared by The Welt’s Holger Schaepitz, shows that the US companies are getting high on their own supply. Corporate share buyback programs – whereby companies purchase their own shares – are powering this record-breaking stock market run. The biggest driver of the rally in the stock market since 2009? Buybacks.  As you can see in the chart above, ‘non-financial corporations’ account for more cumulative US equity purchases than any other category. Almost $4 trillion in total value since 2009. In other words, US companies like Apple, Microsoft etc. are buying more equities than foreign and domestic investors. And they’re buying their own shares. “Since 2012, Apple has been buying back shares at the extraordinary rate of $10 billion per quarter. A year ago, it picked up the pace to around $20 billion per quarter” – Apple Insider. Apple isn’t alone. Microsoft just announced a $40 billion share buyback program. Earlier this year, Target pledged to buy $5 billion of its own stock. Procter & Gamble and Wells Fargo routinely buy their own shares. Simply, to inflate the value of their stock price. Let’s say Apple buys 100 million","Dec 2, 2019",https://www.ccn.com/real-reason-stock-market-all-time-high/
9,IndiGo stops pushing Airbus engines to limit after shutdowns - The Economic Times,". IndiGo stops pushing Airbus engines to limit after shutdowns. Synopsis. READ MORE NEWS ON. Related News. GE Aviation, Vistara",     Subscribe Get APP Download The Economic Times News App to get Daily Market Updates & Live Business News. 382 days ago Gross Bollywood Product This indian mentality of cutting corners to save a few more rupees is pathetic. It paints us as uncivilized nation. 383 days ago Prasad Krishna city buses are safer this status ADD COMMENT VIEW COMMENTS    ,"Dec 3, 2019",https://m.economictimes.com/industry/transportation/airlines-/-aviation/indigo-stops-pushing-airbus-engines-to-limit-after-shutdowns/articleshow/72336464.cms
