,title,headers,text,date,link
0,Airlines Are Raising More Money — and Their Stocks Are Falling | Barron's,Airlines Are Raising More Money — and Their Stocks Are Falling. . . Here’s BofA’s List of 4 Enterprise Software,"    Airlines are raising capital again, pressuring some of the stocks. But analysts continue to see value in the domestic budget carriers, arguing that they will benefit from a rebound in leisure travel. American Airlines Group (ticker: AAL) said in a filing on Monday that it was raising $3.5 billion through a mix of senior secured debt, common stock, convertible notes, and a new term loan facility. United Airlines Holdings (UAL), meanwhile, is gearing up to issue $5 billion in debt this week, according to Bloomberg, using its frequent-flier mileage program as collateral. Shares of American were off 6% in Monday morning trading, while United’s stock was down 3%. Airline balance sheets are getting stressed with more debt, and equity values are being diluted as carriers issue more stock. Some analysts continue to favor the low-cost carriers, arguing their focus on the domestic leisure market gives them an edge in a recovery. Raymond James analyst Savanthi Syth upgraded shares of Allegiant Travel (ALGT) to a Strong Buy rating on Monday and raised her price target to $135 from $115. The upgrade reflects “our view of both a faster earnings recovery (due to the leisure and geographical exposure) and lower risk relative to U.S. peers heading into the fall,” she writes. Shares of Allegiant were up 0.9% in trading Monday, to $109. Syth continues to prefer airlines with a larger share of the domestic/leisure travel. Along with Allegiant, she has Strong Buy ratings on Alaska Air Group (ALK) and Southwest Airlines (LUV). She also has a Strong Buy on Delta Air Lines (DAL) and expects SkyWest (SKYW), a carrier that contracts with Alaska, American, Delta, and United, to be a “structural winner” in the regional market. American, however, looks like dicier. The airline is adding back more capacity than its peers, gambling on demand rebounding sharply. That could pay off if travel recovers through the summer and into the fall, enabling American to capture more share than United and Delta. If demand doesn’t materialize, because of a second virus wave, however, it will pressure American’s already shaky liquidity position. Airline traffic has been building for weeks with the summer travel season now in full swing. Domestic fares are picking up, averaging $324 for the week ending June 15, up from $308 in early May, according to Cowen’s fare tracker of American, Delta, and United. But passenger demand is","Jun 22, 2020",https://www.barrons.com/articles/airlines-are-raising-capital-again-and-their-stocks-are-falling-51592838933
1,"American Airlines is raising another $3.5 billion, validating Warren Buffett's decision to dump the 'big four' carriers | Markets Insider",". American Airlines is raising another $3.5 billion, validating Warren Buffett's decision to dump the 'big four' carriers. SHARE THIS","   Alex Wong / Getty Images  American Airlines is planning to raise $3.5 billion to weather the coronavirus pandemic, supporting Warren Buffett's decision to sell his shares in the carrier as well as in Delta Air Lines, Southwest Airlines, and United Airlines in April. American intends to sell $1.5 billion of debt in a private offering, issue $750 million in common stock and $750 million in convertible debt in a public offering, and enter into a $500 million loan facility, the company said in a pair of press releases on Sunday. The other ""big four"" airlines have made similar moves. Delta has raised over $14 billion since the beginning of March, CEO Ed Bastian said at the carrier's annual meeting last week, according to Sentieo, a financial-research site.  Meanwhile, Southwest has raised about $16.7 billion this year, and United has raised billions as well. Read more: Morgan Stanley handpicks 10 stocks to buy now for the richest profits as travel and outdoor activities transform in the post-pandemic world All four airlines also applied for government relief under the CARES act. They received a mixture of cash grants and loans, and agreed to issue warrants to the Treasury that it can use to buy their shares at a fixed price in the future and sell them for a profit if their stock prices recover. Buffett said at his Berkshire Hathaway conglomerate's annual meeting in May that the four carriers' aggressive fundraising factored into his decision to sell their shares. ""They are each going to borrow perhaps an average of at least $10 or $12 billion each,"" the famed investor said. ""You have to pay that back out of earnings.""  ""In some cases they're having to sell stock or sell the right to buy a stock,"" he continued. ""That takes away from the upside."" Read more: A 30-year market veteran explains why we're in 'one of the nutsiest bubbles in the history of bubbledom' — and warns of an 'underwater' economy for the next several years In other words, the airlines have to repay the debt they owe, and issuing new shares dilutes the value of existing shares. ""They are saying to the debt holders and investors, 'You've got to put more money into this business if we're going to be able to continue,'"" Buffett added. ""Whether it makes sense, we'll find out for the investors."" Buffett","Jun 22, 2020",https://www.businessinsider.com/american-airlines-raising-billions-financing-supports-warren-buffett-exit-2020-6
2,Why Shares of American Airlines Are Falling Today | The Motley Fool,Why Shares of American Airlines Are Falling Today. The company is selling shares and adding to its debt.. What happened.,"   Shares of American Airlines Group (NASDAQ:AAL) traded down more than 6% as of 12:30 p.m. EDT Monday after the airline said it would raise $3.5 billion in new financing. It will get some of that new capital by diluting existing shareholders, and the stock is taking a hit as a result. American and other airlines are in survival mode, with demand plummeting due to the COVID-19 pandemic. There have been some indications in recent weeks that travel demand is slowly beginning to creep higher compared to April lows, but it will likely take years for traffic volumes to return to prepandemic levels. IMAGE SOURCE: AMERICAN AIRLINES. With the recovery expected to be slow, the airlines are aggressively adding to their cash balances to ensure they can ride out the storm. American on Sunday said it was selling $750 million in new shares and raising a similar amount via convertible notes due in 2025. The airline is also offering $1.5 billion in new senior secured notes and has entered into a new $500 million term loan facility. American expects to burn through about $40 million per day in June, but hopes it can get that number down to breakeven by the end of 2020. But with new COVID-19 cases on the rise in a number of key states, it is impossible to say for sure those targets will be reached. The debt is expensive. American's secured notes are expected to yield about 12%, according to Bloomberg, a significant premium to what nonairlines are paying in this low-rate environment and well above the 7% yield Delta Air Lines was forced to pay on a $3.5 billion secured bond back in April. In the short term, secondary offerings hurt shareholders because they mean the pie is divided into even more pieces, meaning each individual share is worth less. And it is going to take American a long time to pay down all this expensive debt, meaning interest payments are going to eat into earnings for years to come. But given the plight American is in, this still looks like a good long-term move. The big risk for shareholders is a second wave of the pandemic, which could further depress travel demand and delay an already slow recovery. In a worst case, American runs low on cash, forcing the airline to seek bankruptcy protection and in all likelihood wiping out the","Jun 22, 2020",https://www.fool.com/investing/2020/06/22/why-shares-of-american-airlines-are-falling-today.aspx
3,Bloomberg - Are you a robot?,Bloomberg. We've detected unusual activity from your computer network. Why did this happen?. Need Help?,"To continue, please click the box below to let us know you're not a robot. Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading. For more information you can review our Terms of Service and Cookie Policy. For inquiries related to this message please contact our support team and provide the reference ID below.","Jun 21, 2020",https://www.bloomberg.com/news/articles/2020-06-21/american-air-said-to-plan-1-5-billion-stock-convertible-sale
4,"Stocks making the biggest moves midday: American Airlines, Gap, Virgin Galactic, Peloton & more","Stocks making the biggest moves midday: American Airlines, Gap, Virgin Galactic, Peloton & more. News Tips. CNBC Newsletters","Check out the companies making headlines midday Monday: American Airlines — American Airlines dropped more than 6% to become one of the biggest losers in the S&P 500 after the airline said it plans to secure $3.5 billion in new financing, to improve the airline’s liquidity as it grapples with travel restrictions caused by the coronavirus. Gap — Shares of the retailer surged more than 8% after the stock received a double upgrade from Wells Fargo. The bank upgraded the stock to overweight from underweight, saying the market was undervaluing the company’s Athleta brand and that the stock was a “a highly compelling risk/reward” opportunity. Wells Fargo set a $19 per share price target on the stock, up from $8 previously. Livongo Health — Livongo Health shares jumped 6.4% after a KeyBanc analyst hiked his price target on the company to $85 per share from $52. The analyst said regulatory relief on remote patient monitoring could “create a new ~$15B ‘greenfield’ opportunity for LVGO to sell its digital health services directly to hospitals and physicians serving Medicare populations.” TripAdvisor — TripAdvisor dropped as much as 5.5% after the company said it expects a “significantly negative” adjusted EBITDA for the second quarter. Citing the “the extraordinary circumstances related to the COVID-19 pandemic.” Overall, the company expects an adjusted EBITDA loss of about $85 million. That’s below a FactSet estimate of an $86.5 million loss. Albemarle — A KeyBanc analyst downgraded the chemical company to underweight from sector weight, citing concerns over the “long-term overinvestment and commoditization of the lithium industry driven by China-based players” which means “new supply can come online quickly at low capital cost.” The stock fell 3.3% on the downgrade. Virgin Galactic — Virgin Galactic shares surged more than 15% after reaching a deal with NASA to train astronauts for trips to the International Space Station. Virgin Galactic will develop a “private orbital astronaut readiness program” under the agreement, which will be similar to the one needed to prepare space tourists. Square — Shares of Square jumped 6.4% after Barclays raised price target on the mobile-payment company to a Street high. The bank upped its 12-month price target to $115 from $90 on Monday, representing an 8% gain from current levels. Barclay said the resiliency of Square’s merchant base may be stronger than investors fear, while also noting that third-party data showed “continued improvement in small and medium-sized","Jun 22, 2020",https://www.cnbc.com/2020/06/22/stocks-making-the-biggest-moves-midday-american-airlines-gap-virgin-galactic-peloton-more.html
5,American Airlines to raise $3.5 billion in new financing - MarketWatch,MarketWatch Site Logo A link that brings you back to the homepage. .mwA1{fill:#ffffff;} .mwA2{fill:#4db74d;}. American Airlines to raise $3.5 billion,"American Airlines Group Inc. said Sunday it plans to raise $3.5 billion in new financing to boost its liquidity amid the coronavirus pandemic, which has severely curtailed air travel. In statements Sunday, the airline said it plans to raise $1.5 billion in senior secured notes due in 2025, will sell $750 million in shares and another $750 million in senior convertible notes due in 2025, and will enter a $500 million loan facility. Goldman Sachs, Citigroup, BofA Securities and JP Morgan will be acting as representatives for the underwriters. Last week, Jefferies analysts predicted global airline capacity could fall by...","Jun 21, 2020",https://www.marketwatch.com/story/american-airlines-to-raise-35-billion-in-new-financing-2020-06-21
6,Error Page,next-hop.forbes.com | Access denied (403). Current session has been terminated.,"For further information, do not hesitate to contact us. Ref: 87.70.104.198 2020-12-20T11:14:46.315Z","Jun 22, 2020",https://www.forbes.com/sites/greatspeculations/2020/06/22/down-35-this-year-is-it-time-for-recovery-in-southwest-airlines-stock/
7,American Airlines Fiasco Proves Warren Buffett Was Right to Exit Airline Stocks,We value your privacy. American Airlines Fiasco Proves Warren Buffett Was Right to Exit Airline Stocks. Warren Buffett will have,"We and our
partners
store and/or access information on a device, such as cookies and process personal data, such as unique identifiers and standard information sent by a device for personalised ads and content, ad and content measurement, and audience insights, as well as to develop and improve products. With your permission we and our partners may use precise geolocation data and identification through device scanning. You may click to consent to our and our partners’ processing as described above. Alternatively you may click to refuse to consent or access more detailed information and change your preferences before consenting. Please note that some processing of your personal data may not require your consent, but you have a right to object to such processing. Your preferences will apply to this website only. You can change your preferences at any time by returning to this site or visit our privacy policy. American Airlines has announced a new financing initiative that will significantly dilute shareholder value. Warren Buffett was right to quit. By: Mark Emem | Email | Leave a comment This is an opinion. After Warren Buffett dumped the big four U.S. airlines in April, he gave the reason: We will not fund a company … where we think that it is going to chew up money in the future. Less than two months later, American Airlines (NASDAQ:AAL) is proving the Berkshire Hathaway (NYSE:BRK.A) chairman and CEO right. The heavily-indebted airline is now seeking to add to its debt. On Sunday, American revealed that it would be raising $3.5 billion in new financing. American’s debt at the end of the first quarter stood at $34 billion. After entirely exiting his stakes in the four major U.S. airlines, Warren Buffett came under instant fire. Among those who criticized him included President Donald Trump and Raytheon Technologies CEO Gregory Hayes. Trump called Buffett’s move a “mistake” while Hayes said Buffett was wrong about the future of airlines. To add insult to injury, the airline stocks went on to rally after a brutal selloff–leading many to question Buffett’s judgment. The big four U.S. airlines are still a favorite among millennial investors. The four–American, Delta Air Lines (NYSE:DAL), Southwest Airlines (NYSE:LUV), and United Airlines Holdings (NASDAQ:UAL)–are among the top 35 stocks on Robinhood that saw the largest increase in new investors over the past 30 days. American Airlines is in the fourth position, having amassed over 100,000 new","Jun 22, 2020",https://www.ccn.com/warren-buffett-right-exit-airlines-american-airlines-just-proved-that/
8,American Airlines Plans To Raise $3.5B In New Financing; Top Analyst Sees Stock Upside Potential,. . . S&P 500. Dow 30. Nasdaq. Russell 2000. Crude Oil. Gold. Silver. EUR/USD. 10-Yr Bond. GBP/USD. USD/JPY. BTC-USD.,"                                                   American Airlines Group Inc. (AAL) is planning to raise as much as $3.5 billion from stock and notes offerings, as the ailing U.S. carrier grapples with the financial fallout of the travel freeze triggered by the coronavirus pandemic. The U.S carrier plans to raise $1.5 billion from selling shares and convertible notes. It will also offer $1.5 billion aggregate principal amount of secured senior notes due 2025. Upon closure of the notes offering, the airline seeks to enter into a new $500 million term loan B facility due 2024. As part of the share and convertibles notes offering, the airline will grant the underwriters a 30-day option to purchase up to $112,500,000 of shares of common stock, as well as a 30-day option to buy up to $112,500,000 in aggregate principal amount of convertible notes. American Airlines said that it expects to use part of the net proceeds from the notes offering and borrowings under the term loan to refinance its delayed draw term loan facility it entered into on March 18 and is scheduled to mature on March 17. The net proceeds from the stock and convertible notes offerings will be used for general corporate purposes and to boost its liquidity position, the air carrier said. The stock has lost 44% of its value so far this year as stringent travel restrictions tied to the coronavirus pandemic have brought travel demand to an almost halt. U.S. airlines have been burning through billions of dollars in the first quarter incurring huge losses and implementing broad cost-cutting plans, as well as taking steps to shore up its cash buffers. Shares dropped 3% to $16 on Friday. Looking ahead, the $13.78 average analyst price target implies another 14% downside potential in the shares in the coming year. (See American Airlines stock analysis on TipRanks). Overall, the Street has a Moderate Sell consensus on the stock with analysts divided between 8 Sell ratings and 3 Hold ratings versus 3 Buy ratings. Meanwhile in a more optimistic outlook, five-star analyst Helane Becker at Cowen & Co last week raised the stock’s price target","Jun 22, 2020",https://finance.yahoo.com/news/american-airlines-plans-raise-3-072655758.html
9,SAVE Stock: Buy Spirit Airlines Shares for a Rebound in Travel | InvestorPlace,Buy Spirit Airlines Stock for a Rebound in Travel. It will take more than a slight rise in Covid-19 cases," Alongside a broader rebound in traveling demand and all airline stocks, shares of low-cost, domestic-focused airline carrier Spirit Airlines (NYSE:SAVE) have rallied big over the past month. From its mid-May lows, SAVE stock has more than doubled. This big rally in SAVE stock is both entirely warranted, and will continue over the next six to 18 months. In essence, a large portion of U.S. consumers and legislators have decided that, given recent changes in science, the social and economic consequences of a continued nationwide shutdown outweigh the human cost of the novel coronavirus pandemic. To that end, state and local authorities have begun reopening their economies over the past month. And consumers have normalized their economic and social behaviors. Also to that end, the emergence of a “second wave” of Covid-19 won’t derail this recovery, but rather simply slow it. Accordingly, consumer and business travel demand will continue to recover at a gradual pace over the next six to 18 months. As it does, Spirit Airlines growth trends will meaningfully improve, and beaten-up SAVE stock will stay in rebound mode. Net net, don’t fade this rally in SAVE stock. Buy it. Shares have visible 50%+ upside potential from here. The current recovery in economic activity (U.S. retail sales jumped 17% month-over-month in May) and air travel (U.S. air traffic is up 400% from its mid-April lows) will likely persist for the foreseeable future, even through the emergence of a potential second wave of Covid-19. When Covid-19 first emerged, we didn’t know much about the virus, so we assumed the worst. Big death rate. Super contagious. Lots of asymptomatic spread. But, we’ve learned a lot about the virus since February. The more we’ve the learned, the less “scary” the virus as become. Indeed, according to the CDC’s most recent best estimates, Covid-19 is significantly less dangerous and lethal than the seasonal flu for individuals under the age of 50, and about equally as dangerous and lethal as the flu for individuals aged 50 to 64. Combined, those individuals represent 84% of the U.S. population. This change in science – coupled with a flattening of the curve – has prompted a change in policy and consumer behavior. As such, it will take more than just a new rise in cases to scare consumers back inside and force another complete shutdown. It will take a new rise in cases and a change","Jun 22, 2020",https://investorplace.com/2020/06/buy-spirit-airlines-stock-for-a-rebound-in-travel/
