,title,headers,text,date,link
0,"How much a $1,000 investment in Delta 10 years ago would be worth","If you invested $1,000 in Delta 10 years ago, here's how much money you'd have now. Stay in the loop.",,"Oct 15, 2019",https://www.cnbc.com/2019/10/15/what-a-1000-dollar-investment-in-delta-would-be-worth-after-10-years.html
1,"Stocks making the biggest moves after hours: United Airlines, Cardinal Health, MGM and more","Stocks making the biggest moves after hours: United Airlines, Cardinal Health, MGM and more. News Tips. CNBC Newsletters","Check out the companies making headlines after the bell: Shares of United Airlines climbed more than 2% during extended trading after the airline raised its full year adjusted earnings guidance range to between $11.25 and $12.25 per share. Analysts estimated full-year earnings of $11.87 per share, according to Refinitiv. For its third quarter, the airline posted an earnings beat but fell short of expectations on revenue. United reported earnings of $4.07 excluding certain items, while Wall Street expected $3.97 per share. Revenue came in at $11.38 billion, compared to the $11.42 billion analysts anticipated, according to Refinitiv consensus estimates. MGM Resorts shares rose 1% after the company announced that it will sell its Circus Circus Las Vegas property to an affiliate of Phil Ruffin, owner of the Treasure Island Las Vegas, for $825 million. The total sale will comprise $662.5 million in cash and $162.5 million in notes due in 2024, according to MGM’s press release. The deal is expected to close by the fourth quarter of this year, and MGM expects a third-quarter impairment charge of about $220 million as a result of the deal. Separately, MGM also finalized an agreement to form a joint venture with Blackstone Real estate Income Trust and monetize its Bellagio real estate assets, valued at $4.25 billion. The joint venture will acquire the Bellagio real estate and lease it back to a subsidiary of MGM for an initial yearly rent of $245 million. MGM will get a 5% equity interest in the venture and approximately $4.2 billion in cash, the company detailed in a press release. PJT Partners and J.P. Morgan will serve as advisors to MGM. Shares of Interactive Brokers fell 1% after the company reported weaker-than-expected earnings for its third quarter. The electronic brokerage firm posted earnings of 45 cents per share, compared to the 49 cents per share that analysts had predicted. Revenue also fell short, coming in at $466 million compared to the $473 million expected, according to Refinitiv. J.B. Hunt shares slipped nearly 3% after the bell, following the company’s mixed third-quarter earnings. The transportation company reported revenue of $2.36 billion, exceeding the $2.35 billion analysts expected. Earnings increased by $1.40 per share, falling short of $1.45 per share expected, according to Refinitiv. Shares of McKesson, AmerisourceBergen and Cardinal Health spiked more than 7% following a Wall Street Journal report that state and local officials are in talks","Oct 15, 2019",https://www.cnbc.com/2019/10/15/stocks-making-the-biggest-moves-after-hours-united-airlines-cardinal-health-mgm-and-more.html
2,Access to this page has been denied.,Please verify you are a human. ,"Access to this page has been denied because we believe you are using automation tools to browse the website. This may happen as a result of the following: Please make sure that Javascript and cookies are enabled on your browser and that you are not blocking them from loading. Reference ID: #08055fa0-4232-11eb-80a1-9dee29e12b13 Powered by PerimeterX , Inc.","Oct 15, 2019",https://www.investors.com/news/united-airlines-earnings-q3-2019-united-airlines-stock/
3,United Airlines Vs American Airlines Stock: Which Is Best? - Financhill,. United Airlines Vs American Airlines Stock: Which Is Best?. United Airlines Burning Cash To Stay Alive. American Airlines $35M/Day,"United Airlines Holdings Inc (NASDAQ:UAL) and American Airlines Group Inc (NASDAQ:AAL) are two of the biggest airlines in the country. Both fell off the cliff during the stock market nosedive following the pandemic as global lockdown orders and travel restrictions halted regular life. The U.S. government stepped in with pandemic bailouts, but neither company fully recovered from the crash. This leaves a discounted investment opportunity for anyone willing to brave those dark skies. But which is the better investment between United Airlines stock vs American Airlines? Each must deal with different challenges while overcoming the same problem. Holiday travel is picking up, and there are strong social distancing guidelines in place that limited passenger capacity. Major business events and conferences went virtual, and it’s unclear when travel will fully return to normal. So what’s next for these former high fliers? United Airlines stock hit a cruising altitude between $80 and $100 per share before the coronavirus sent it crashing to $17.80. The airline’s approximately $10 billion market capitalization is less than half what it was before the pandemic travel restrictions shut down airports around the world. At $35 per share, UAL is a bargain for bullish investors who believe in the rebirth of the airline industry.  The company’s October earnings report undercut analyst estimates of -$7.63 earnings per share (EPS), losing -$8.16 per adjusted share. United’s $2.49 billion quarterly revenue was 78.1 percent lower than the same period in 2019 and not enough to offset its operating costs. This led to a $1.8 billion net loss for the third quarter. However, it’s not all doom and gloom, as air travel is reopened in time for the holiday season. Holiday travel is common around the country, and United hopes to capitalize by cutting its $25 million daily cash burn and bringing in passengers. Travel numbers are going up, but they’re still not where they were prior to the pandemic and quarantines. The government’s $5 billion coronavirus bailout ran out by October, and it could be several years before it climbs back to its previous trading price range. If United can’t stop its cash burn, it could be in trouble. American Airlines (AAL) also received a government bailout, to the tune of $5.8 billion from the CARES Act. It reached its highest trading point near $60 in early 2018 and was already on the downswing before the virus hit. When it","Oct 15, 2019",https://financhill.com/blog/investing/united-airlines-vs-american-airlines-stock
4,American Airlines Lifts Its Q3 Forecast | The Motley Fool,American Airlines Lifts Its Q3 Forecast. The airline is on track to report earnings in the upper half of its,"   American Airlines (NASDAQ:AAL) investors have endured lots of disappointment over the past several years. They have faced more of the same in 2019, with labor strife and the grounding of the Boeing (NYSE:BA) 737 MAX weighing heavily on the company's profitability. Whereas American Airlines entered the year expecting to produce adjusted earnings per share between $5.50 and $7.50, analysts now expect EPS to come in around the $5 mark. Fortunately, American Airlines did offer some good news in an investor update posted last week. The airline giant said that it expects its third-quarter pre-tax margin to reach the upper half of the guidance range it had provided in late July. This suggests that American finally may be close to stabilizing its business. Back in July, American Airlines projected that revenue per available seat mile (RASM) would rise 1% to 3% in the third quarter, roughly in line with the 2.1% RASM gain it achieved in the first half of the year. Meanwhile, the company said that adjusted nonfuel unit costs would rise 4% to 6% year over year, partly because it was forced to reduce its capacity growth due to the Boeing 737 MAX grounding. Lower fuel prices are offsetting some of this cost pressure. Factoring in all of those elements, American's initial forecast called for a Q3 pre-tax margin between 5.5% and 7.5%. For comparison, the carrier posted a 6% pre-tax margin in the prior-year period. Last Wednesday, American narrowed its revenue guidance range. It said that RASM rose 1.5% to 2.5% last quarter, despite the negative impact of Hurricane Dorian, which hit Florida on Labor Day weekend. The company left its nonfuel cost guidance intact and reduced its fuel cost estimate by $0.02 per gallon. As a result, American Airlines now expects its adjusted pre-tax margin to come in between 6.5% and 7.5% for the quarter. IMAGE SOURCE: AMERICAN AIRLINES. American Airlines had to cancel 9,475 flights last quarter, due to the grounding of its 24 Boeing 737 MAX 8s and the delayed delivery of the 16 additional 737 MAX jets it was supposed to receive in 2019. The company estimates that this reduced its pre-tax profit by about $140 million last quarter. This brings the running tally of the 737 MAX grounding's cost to $395 million. Additionally, the airline pushed back its estimate for the Boeing 737 MAX's return to service to Jan. 16,","Oct 16, 2019",https://www.fool.com/investing/2019/10/16/american-airlines-lifts-its-q3-forecast.aspx
5,United Airlines Reports Another Excellent Quarter -- but Momentum Is Slowing | The Motley Fool,United Airlines Reports Another Excellent Quarter -- but Momentum Is Slowing. The airline giant's adjusted earnings per share soared by,"   United Airlines (NASDAQ:UAL) posted stellar earnings growth in the first half of 2019, as solid demand and lower fuel prices allowed the airline to expand its adjusted pre-tax margin to 8.6% from 6.5% a year earlier. As a result, adjusted earnings per share soared 45% year over year, to $5.32. On Tuesday afternoon, United Airlines reported that earnings continued to grow at a rapid rate in the third quarter, surpassing management's initial forecast for the quarter. The company also raised its full-year guidance. That said, there are growing signs that United's earnings momentum is starting to peter out. Entering the third quarter, United Airlines projected that passenger revenue per available seat mile (PRASM) would increase 0.5% to 2.5% year over year, while adjusted nonfuel unit costs would rise 1% to 2%. Meanwhile, the company expected to pay between $2.12 and $2.22 per gallon for jet fuel, down from $2.32 per gallon a year earlier. Due primarily to this expected drop in fuel costs, United estimated that its pre-tax margin would widen to between 10% and 12% in the third quarter, up from 9.6% in Q3 2018. Ultimately, United's adjusted pre-tax margin reached 12.1% in the third quarter. As a result, adjusted earnings per share (EPS) surpassed the average analyst estimate at $4.07 -- up 33% year over year -- on revenue of $11.4 billion. UNITED AIRLINES REPORTED ANOTHER QUARTER OF STELLAR EPS GROWTH ON TUESDAY AFTERNOON. IMAGE SOURCE: UNITED AIRLINES. That said, United Airlines needed a sharp drop in fuel prices to achieve this earnings beat. PRASM rose 1.7% last quarter -- in line with United's forecast -- with strong performance in most regions of the world offsetting weakness in China. However, nonfuel unit costs rose slightly more than expected, increasing 2.1% year over year. Fortunately, United's average fuel price came in at $2.02 per gallon, $0.15 per gallon below the midpoint of its guidance range. This boosted its pre-tax margin by approximately 1.5 percentage points, driving about half of the company's earnings growth for the quarter. In conjunction with its Q3 earnings report, United Airlines raised its full-year earnings guidance. It now expects to produce adjusted EPS between $11.25 and $12.25 this year, compared to its previous forecast range of $10.50 to $12. However, for the fourth quarter specifically, the airline expects PRASM to grow just 0% to 2% year over year, while nonfuel unit costs","Oct 16, 2019",https://www.fool.com/investing/2019/10/16/united-airlines-reports-another-excellent-quarter.aspx
6,"Airline Stock Roundup: DAL & UAL's Earnings Beat, SAVE's Q3 View Bullish & More","Airline Stock Roundup: DAL & UAL's Earnings Beat, SAVE's Q3 View Bullish & More. TRENDING. Shania Twain references iconic song","In the past week, Delta Air Lines DAL initiated third-quarter 2019 earnings season for the airline space. The carrier delivered better-than-expected earnings while revenues lagged expectations. More than the revenue miss, it was the below-par fourth-quarter 2019 earnings per share guidance that disappointed investors. Consequently, this Atlanta, GA-based airline’s shares declined on Oct 10 despite the earnings beat. Like Delta, United Airlines Holdings UAL beat on earnings while it missed on the revenue front in the third quarter. However, shares of this Chicago-based carrier appreciated following its earnings outperformance on Oct 15 as well as the raised current-year earnings guidance. For 2019, the company now expects earnings between $11.25 and $12.25 compared with $10.5-$12 expected earlier. The mid-point of the newly guided range ($11.75 per share) is below the Zacks Consensus Estimate of $11.81. Following the bottom-line outperformance, the carrier’s CEO Oscar Munoz stated that the company was “ahead of pace’’ to achieve its earnings per share target (between $11 and $13) by 2020 end. Spirit Airlines SAVE was another major newsmaker over the past week. This low-cost carrier provided an encouraging guidance with respect to third-quarter 2019 unit revenues as the impact of Hurricane Dorian on forward bookings was not as severe as anticipated initially. The airline expects to release its detailed results for third-quarter 2019 on Oct 23. Furthermore, JetBlue Airways JBLU and Alaska Air Group ALK released the respective September traffic report over the past week. (Read the Last Airline Stock Roundup here). Recap of the Past Week’s Most Important Stories 1. Delta’s third-quarter 2019 earnings per share (excluding 1 cent from non-recurring items) of $2.32 surpassed the Zacks Consensus Estimate by 5 cents. The bottom line also improved 28.9% on a year-over-year basis, mainly owing to low fuel costs. However, operating revenues in the quarter under review came in at $12,560 million, marginally missing the Zacks Consensus Estimate. But the top line increased year over year. Delta expects fourth-quarter earnings between $1.20 and $1.50 per share. (Read more: Delta Beats on Q3 Earnings, Stock Down on Dull Q4 View).                 Shania Twain referenced her hit song ""That Don't Impress Me Much"" on the actor's 57th birthday. The U.S. Senator and ""Briarpatch"" actress aren't rushing the altar just yet. Learn how to enable remote work anywhere, improve operational efficiencies, reduce costs and","Oct 16, 2019",https://www.yahoo.com/entertainment/airline-stock-roundup-dal-uals-162704050.html
7,9201 | Japan Airlines Co Ltd Stock Price - Investing.com AU,Japan Airlines Co Ltd (9201). 9201 Overview. Japan Airlines Co Ltd News. Technical Summary. Candlestick Patterns. Japan Airlines Co Ltd,"            * Graphic: 2020 asset performance http://tmsnrt.rs/2yaDPgn * Graphic: World FX rates in 2020 http://tmsnrt.rs/2egbfVh By Marc Jones LONDON, Nov 10 (Reuters) - Stock markets and... By Scott Murdoch HONG KONG, Nov 10 (Reuters) - Asian share markets mostly rose on Tuesday as global investors applauded successful trial data for a coronavirus vaccine, although... By Gina Lee Investing.com – Asia Pacific stocks were mostly up on Tuesday morning, following European and U.S. shares’ strong overnight performance after positive news about the...   35653 ORD Japan Airlines Co., Ltd. is a Japan-based company principally engaged in aviation business. The Company ins involved in the regular and irregular air transportation business for international and domestic passengers and cargo, aircraft use business, as well as other incidental or related businesses, such as the provision of airport passenger services, ground handling, maintenance, freight, passenger sales and airport peripheral business. The Company is also involved in the travel planning and sales business which includes planning sales, airline seat sales, baggage delivery, system development and operation, provision of ticketing system for travel industry, as well as credit card business for travels by air transport.         EUR/USD 1.2257 -0.0009 -0.07% Summary Moving Averages: Buy 12 Sell 0 Indicators: Buy 10 Sell 0 Trade With A Regulated Broker                               ","Oct 16, 2019",https://au.investing.com/equities/japan-airlines-co-ltd
8,10 oldest airlines in the world | CNN Travel,10 oldest airlines in the world. 1. KLM. 2. Avianca. 3. Qantas. 4. Aeroflot. 5. Czech Airlines (CSA). 6. Finnair.,                ,"Oct 15, 2019",https://edition.cnn.com/travel/article/worlds-oldest-airlines/index.html
9,"Alaska Air Group, Inc. - ALK - Stock Price Today - Zacks",". . . . . . Quotes & News. Zacks Research. More Research. Charts. Financials. Options. Alaska Air Group, Inc.","We use cookies to understand how you use our site and to improve your experience. This includes personalizing content and advertising. To learn more, click here. By continuing to use our site, you accept our use of cookies, revised Privacy Policy and Terms and Conditions of Service.        *
indicates the important links in the menu $50.35 USD +0.18 (0.36%) Updated Dec 18, 2020 03:59 PM ET Add To Portfolio       5-Strong Sell
of 5
        5      B Value | F Growth | F Momentum | D VGM     Bottom 7% (236 out of 255) Industry: Transportation - Airline View All Zacks #1 Ranked Stocks Trades from $1      14.57% Zacks Private Portfolio Services                     B Value | F Growth | F Momentum | D VGM           ( = Change in last 30 days) View All Zacks Rank #1 Strong Buys More Premium Research » See all Transportation - Airline Peers »  Interactive Chart | Fundamental Chart The Zacks Rank has been called the Billion Dollar Secret. Click here to watch the full series. Video Transcript  Alaska Air Group, together with its partner regional carriers, serves more than 100 cities across North America. The carrier’s mainline operating fleet includes multiple B737 and Airbus A320 family jets. Its regional operations include flights operated by Horizon Air, which was acquired in 1986, SkyWest and PenAir. The carrier's mainline and regional fleet strength at the end of 2019 was 237 and 95 respectively. The carrier serves 115 destinations.

Horizon Air, which serves nearly 7 million passengers annually, sells its entire capacity to Alaska Airlines under a capacity purchase arrangement. Alaska Airlines was founded in 1932. The regional fleet ... Read Full Company Summary for ALK here    This page has not been authorized, sponsored, or otherwise approved or endorsed by the companies represented herein. Each of the company logos represented herein are trademarks of Verizon Media; Microsoft Corporation; Nasdaq, Inc.; Dow Jones & Company; Forbes Media, LLC; Investor's Business Daily, Inc.; and Morningstar, Inc. Copyright 2020 Zacks Investment Research | 10 S Riverside Plaza Suite","Oct 17, 2019",https://www.zacks.com/stock/quote/ALK
