,title,headers,text,date,link
0,American Airlines,AMERICAN AIRLINES. American Airlines flies its first coronavirus vaccines to Miami as industry hopes for a recovery. American Airlines starts,"41ºF  American Airlines AA AAL is the world's largest airline carrier based with headquarters and hub in Fort Worth, Texas. American Airlines flew its first shipment of the cor... cnbc.com American Airlines will start offering travelers $129 at-home Covid-19 tests, results that can help them avoid quarantines as long as two weeks. The initiative, which star... cnbc.com Travelers wearing protective masks cross a street outside a Southwest Airlines Co. check-in area at Oakland International Airport in Oakland, California, U.S., on Monday,... cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com cnbc.com If you need help with the Public File, call 540-512-1558.","Nov 30, 2019",https://www.wsls.com/topic/American_Airlines/
1,Symbol Lookup from Yahoo Finance,". . . . S&P 500
3,709.41
-13.07(-0.35%). Dow 30
30,179.05
-124.32(-0.41%). Nasdaq
12,755.64
-9.11(-0.07%). Russell 2000
1,969.99
-8.06(-0.41%). Crude Oil
49.08
+0.72(+1.49%). Symbols similar to 'aal200619p00021000'. Checks Are Back",                                                   Please check your spelling. Try our suggested matches or see results in other tabs.,"Dec 1, 2019",https://finance.yahoo.com/quote/AAL200619P00021000/
2,Access to this page has been denied.,"To continue, please prove you are not a robot"," To ensure this doesn’t happen in the future, please enable Javascript and cookies in your browser.
Is this happening to you frequently? Please report it on our feedback forum. If you have an ad-blocker enabled you may be blocked from proceeding. Please disable your ad-blocker and refresh. Reference ID: e03b4850-423a-11eb-bb7c-cfede7efb1e5","Dec 1, 2019",https://seekingalpha.com/article/4309911-american-airlines-inadequately-prepared-due-to-share-buybacks
3,10 Most Profitable Airlines In The World: 2019 Rankings - Insider Monkey,"10 Most Profitable Airlines In The World: 2019 Rankings. Published on November 30, 2019 at 7:01 pm by NEHA GUPTA","What are the 10 most profitable airlines in the world? Stiff competition is the order of the day in the aviation industry as airlines battle it out for travelers dollars in the race for profits. In the highly competitive field, United States based airlines continue to dominate the list of the most profitable airlines in the world. The dominance stems from the fact that they are the biggest airlines in the world in 2019 backed by one of the most developed travel industry. In an industry where there are more than 200 airlines, we had to base our listing of the most profitable airlines, on companies that make their earnings public. In narrowing the list, we also centered on household names with a global touch when it comes to air services. In our list of the most profitable airlines in the world, we have based our listing on the total amount of profits generated in 2018. Also, we have reported the revenues generated as well as the total flights operated, which affirms their dominance in the industry.  The list of the most profitable airlines in the world also takes into consideration the number of aircraft as well as flights that an airline operates. With the listing, it became increasingly clear that the most profitable airlines in the world are the ones with flights to more destination around the world. To ensure that our ranking was based on the latest data, we crosschecked with releases from reputable media outlets such as Business Insider and Consultancy.uk. US airlines file quarterly financial reports with the Bureau of Transportation Statistics (BTS). That’s why we can see the long-term trends in US airlines’ profitability through time. The entire US airline industry generated a total after-tax profit of $25 billion in 2015. Unfortunately that figure withered down to $11.8 billion through 2018. That’s why airline investors have been frustrated in recent years. For example American Airlines Group Inc. (NASDAQ:AAL) shares lost 50% of their value over the last 2 years. Price competition is good for passengers, but not for investors. The chart below shows the total US airline industry profits by year.  During the fourth quarter of 2018, US airlines received total passenger revenues of nearly $26 billion. They also generated $919 million from baggage charges, $460 million from reservation changes, and $263 million from cargo. Total quarterly revenue for the domestic US airline","Nov 30, 2019",https://www.insidermonkey.com/blog/10-most-profitable-airlines-in-the-world-2019-rankings-791551/
4,3 Tips for Defensive Investors From Warren Buffett’s Teacher - The Motley Fool Canada,". . . . . . . . 3 Tips for Defensive Investors From Warren Buffett’s Teacher. Adequate diversification. Large,","      Kay Ng | December 1, 2019 | More on: PSI Investors don’t lose money because their stocks go down. They lose money because they sell their declined stocks. Benjamin Graham, the father of value investing, was Warren Buffett’s teacher and a key influencer to Buffett’s winning investing style. Graham offers three defensive investing tips in The Intelligent Investor. These tips will powerfully boost your overall investment success. Graham suggests holding 10-30 stocks for adequate diversification. Jason Zweig added commentary in the book, stating, “Diversification doesn’t just minimize your odds of being wrong.” It also maximizes your chances of being right… Money Magazine identified the 30 best-performing stocks over the 30 years ending in 2002… the list is startlingly unpredictable. Rather than lots of technology or health-care stocks, it included Southwest Airlines, Worthington Steel, Dollar General discount stores, and snuff-tobacco maker UST Inc.” This reminded me of when Air Canada traded at $6 per share back in 2014 — a dirt-cheap price-to-earnings ratio of less than five. Of course, at the time, it seemed like the company was in hot water. In hindsight, however, it could make sense to allocate a small portion of a diversified portfolio in the industry leader as a contrarian investment. The stock went on to be an eight-bagger, delivering annualized returns of close to 45% per year! Defensive investors should choose industry leaders, which have large scale and competitive advantages. Pason Systems (TSX:PSI) is an industry leader, though arguably, the industry of oil and gas services equipment has diminished in prominence. Still, as a market leader, Pason Systems enjoys, well, a market-leading margin. Year to date, its adjusted EBITDA margin was 45.3%. Its profitability has remained remarkably stable despite the lower drilling activity in North America. Although it increased capital spending by 21%, its free cash flow only fell 4% to $66 million. Notably, Pason Systems’ balance sheet is very solid with no long-term debt to weigh it down, which means it doesn’t have to worry about servicing debt. Defensive investors should consider stocks that have at least 10 years of dividend payments with no dividend cuts. Pason Systems stock has this characteristic, but it has been abandoned by the market lately. It could therefore be a strong contrarian pick. Pason Systems has maintained or increased its dividend since 2003. That’s 16 years of continuous dividend payments. Year to date,","Dec 1, 2019",https://www.fool.ca/2019/12/01/3-tips-for-defensive-investors-from-warren-buffetts-teacher/
5,2 Top Tech Stocks to Buy in December | The Motley Fool,"2 Top Tech Stocks to Buy in December. Whether you want to visit cyberspace or outer space, these companies can","   It can be very profitable to find and invest in companies that are upsetting the status quo. One of the co-founders of the Motley Fool, David Gardner, has a name for these types of companies: Rule Breakers. Today, we're going to use his No. 1 criterion and take a look at a first mover in an important emerging industry. This company is Virgin Galactic (NYSE:SPCE), a name that is leading the way in space tourism. We're also going to look at a ""non-first mover"" company that is not a classic Rule Breaker. This company is Sea Limited (NYSE:SE). Sea is the Amazon (NASDAQ:AMZN) of Southeast Asia. And it's the Activision Blizzard of Southeast Asia. And it's the PayPal of Southeast Asia. Yes, Sea is similar to three amazing American businesses. And it's uniting all three internet businesses under one roof, creating synergies that make the whole company stronger. So let's strap in and go for a ride to our space hotel! Or maybe just to Singapore. IMAGE SOURCE: GETTY IMAGES. Several billionaires are investing in space flight, including Jeff Bezos, Elon Musk, and Sir Richard Branson. Musk, the founder of Tesla and the co-founder of PayPal, owns an amazing nonpublic company called SpaceX. The reason Musk is not selling shares of SpaceX to the public is because he wants to go to Mars. And it's not profitable to go to Mars. Shareholders would object and maybe sue him, because right now, going to Mars is a money-losing operation. So SpaceX remains private. Virgin Galactic, on the other hand, is now public. Is this a money-losing operation? Right now it is, very much so. The stock dropped almost 10% by market close on Nov. 22. It's dropping another 9% on Nov. 25, as I write these words. When a stock drops that far and that fast, don't be in a hurry to jump in. It could get even cheaper. Entrepreneurs can and do fail all the time. However, Branson is a billionaire entrepreneur, somebody who has started up 60 businesses under his Virgin umbrella. That's an impressive feat, and it tells you a couple of things about the man. One, he is very successful at starting up businesses, and two, he is not running all of his companies. While Elon Musk is the CEO of SpaceX, Sir Richard Branson is not the CEO of Virgin Galactic. Another major","Dec 1, 2019",https://www.fool.com/investing/2019/12/01/2-top-tech-stocks-to-buy-in-december.aspx
6,Loopholes and tricks you should know about airlines’ basic economy fares - MarketWatch,MarketWatch Site Logo A link that brings you back to the homepage. .mwA1{fill:#ffffff;} .mwA2{fill:#4db74d;}. NerdWallet. Loopholes and tricks you should,"This article is reprinted by permission from NerdWallet. Many frequent travelers, myself included, bemoaned the introduction of “basic economy” fares, which were launched by major airlines to compete with budget carriers like Spirit and Frontier. Basic economy, which lacks features like seat assignments, seemed like another sign of the “race to the bottom” for airline comfort. Were... Get the tools you need to succeed in the market, with real-time market data, news, and analysis from MarketWatch — one of the most reputable brands for personal finance, business, and market news. Become a MarketWatch subscriber today.    ","Nov 30, 2019",https://www.marketwatch.com/story/loopholes-and-tricks-you-should-know-about-airlines-basic-economy-fares-2019-11-25
7,Pilots revving engines too hard led to IndiGo’s Airbus woes - The Economic Times,. . . . . . . . . . . . Pilots revving engines too hard led to IndiGo’s,    Download The Economic Times News App to get Daily Market Updates & Live Business News. More » Trending Now Popular Categories Hot On Web In Case You Missed It ET Verticals More From Our Network Other Useful Links Services                       ,"Nov 30, 2019",https://m.economictimes.com/industry/transportation/airlines-/-aviation/pilots-revving-engines-too-hard-led-to-indigos-airbus-woes/articleshow/72292261.cms
8,Want to travel during Christmas and New Year? Here's good news for you - The Financial Express,"Want to travel during Christmas and New Year? Here’s good news for you. Sabina Chopra, co-founder and COO, corporate travel","Airfares on key domestic routes during Christmas and New Year have so far not seen the usual holiday season spike, largely due to quick capacity addition by airlines.As per data provided by travel portal Yatra.com, airfares on major sectors are higher by up to 8% year-on-year during Christmas and New Year this time as compared to 15-20% y-o-y jump witnessed for bookings same time last year.
For instance, a return fare on Delhi-Mumbai route is dearer by 8% from last year to Rs 6,840 for the journey undertaken between December 24 and December 31. Similarly, a two-way travel between Mumbai and Bengaluru could cost Rs 5,910 for travel, up 7.5% y-o-y for the trip during last week
of December. An airline executive pointed out that Jet had started cancelling flights due to cash crunch around this time in 2018, leading to fare hikes by competitors. “Yields were up by 2-3% for the airlines in July-September period last year due to stronger fares. Trouble at Jet had started by then, which gave airlines opportunity to command higher fares. The financial results, however, were impacted by high fuel costs and currency depreciation,” the executive said. Travel site EaseMyTrip said it is experiencing flat fares on popular routes for the Christmas and New Year period. “We are not witnessing much difference in airfares for the year-end in comparison to last year. Goa, one of the most popular destinations for travellers during winter, is seeing similar fares while flights to Udaipur and Andamans have reduced 10-20% y-o-y,” said Prashant Pitti, executive director, EaseMyTrip.  Analysts noted that airfares in November 2019 were down 11% y-o-y due to quick capacity addition by airlines. “Increasing capacity has kept fares under stress even during the festive season when travel sees an uptick. We expect fares to remain subdued in near term on double-digit increase in capacity announced by airlines for the winter schedule and lower economic growth,” analysts at Axis Capital explained. Balu Ramachandran, senior vice-president, Cleatrip, said airlines are offering lower fares closer to the date of travel for filling up seats.
“Since July 2019, fares for bookings made over 15 days of travel date have increased by 10% y-o-y whereas the fares for booking made within 15 days of travel have decreased by 2%,” Ramachandran said. Domestic passenger traffic grew at 3.8% y-o-y in October 2019 on the back of Diwali festival demand. The airlines capacities in FY20","Dec 1, 2019",https://www.financialexpress.com/lifestyle/travel-tourism/want-to-travel-during-christmas-and-new-year-heres-good-news-for-you/1780658/
9,Want to travel during Christmas and New Year? Here's good news for you - The Financial Express,"Want to travel during Christmas and New Year? Here’s good news for you. Sabina Chopra, co-founder and COO, corporate travel","Airfares on key domestic routes during Christmas and New Year have so far not seen the usual holiday season spike, largely due to quick capacity addition by airlines.As per data provided by travel portal Yatra.com, airfares on major sectors are higher by up to 8% year-on-year during Christmas and New Year this time as compared to 15-20% y-o-y jump witnessed for bookings same time last year.
For instance, a return fare on Delhi-Mumbai route is dearer by 8% from last year to Rs 6,840 for the journey undertaken between December 24 and December 31. Similarly, a two-way travel between Mumbai and Bengaluru could cost Rs 5,910 for travel, up 7.5% y-o-y for the trip during last week
of December. An airline executive pointed out that Jet had started cancelling flights due to cash crunch around this time in 2018, leading to fare hikes by competitors. “Yields were up by 2-3% for the airlines in July-September period last year due to stronger fares. Trouble at Jet had started by then, which gave airlines opportunity to command higher fares. The financial results, however, were impacted by high fuel costs and currency depreciation,” the executive said. Travel site EaseMyTrip said it is experiencing flat fares on popular routes for the Christmas and New Year period. “We are not witnessing much difference in airfares for the year-end in comparison to last year. Goa, one of the most popular destinations for travellers during winter, is seeing similar fares while flights to Udaipur and Andamans have reduced 10-20% y-o-y,” said Prashant Pitti, executive director, EaseMyTrip.  Analysts noted that airfares in November 2019 were down 11% y-o-y due to quick capacity addition by airlines. “Increasing capacity has kept fares under stress even during the festive season when travel sees an uptick. We expect fares to remain subdued in near term on double-digit increase in capacity announced by airlines for the winter schedule and lower economic growth,” analysts at Axis Capital explained. Balu Ramachandran, senior vice-president, Cleatrip, said airlines are offering lower fares closer to the date of travel for filling up seats.
“Since July 2019, fares for bookings made over 15 days of travel date have increased by 10% y-o-y whereas the fares for booking made within 15 days of travel have decreased by 2%,” Ramachandran said. Domestic passenger traffic grew at 3.8% y-o-y in October 2019 on the back of Diwali festival demand. The airlines capacities in FY20","Dec 1, 2019",https://www.financialexpress.com/lifestyle/travel-tourism/want-to-travel-during-christmas-and-new-year-heres-good-news-for-you/1780658/
