,title,headers,text,date,link
0,"If You Invested $100 in Southwest Airlines’ IPO, This Is How Much Money You'd Have Now | The Motley Fool","If You Invested $100 in Southwest Airlines’ IPO, This Is How Much Money You'd Have Now. It’s mind-blowing.. Making air","   Holding stocks for the long term is a great way to build wealth. But how long is ""long term""? Today, in this fast-paced world we live in, the average holding period for stocks is measured in months. If you are new to investing, you are probably wondering: Can holding for a stock for years really pay off? Let's take a look at your returns if you bought the upstart Texas-based commuter-jet service, Southwest Airlines (NYSE:LUV) at its initial public offering in 1978 and held it for the next four decades, till today. But first, a little history and insight into why this airline has been so successful. In June 1971, Southwest started service between the three largest cities in Texas -- Houston, Dallas, and San Antonio -- with three Boeing 737s, each with a seating capacity of 112. For the first four months of service, it averaged only 16 passengers per flight, about half of the number required to break even. But management kept the focus on its target market, and in 1973, the company turned profitable. By the time it went public in 1978, its fleet had expanded to 13 planes that carried over 3.5 million passengers that year, with full-year revenue in excess of $80 million. It was still serving only the Texas market, but had a focused operational strategy that would allow it to expand profitably. A HUNDRED DOLLARS INVESTED IN 1978 IS NOW A LARGE PILE OF $100 BILLS. IMAGE SOURCE: GETTY IMAGES. In its 1978 annual report, it described operating principles that would lay the foundation of decades of profitable growth. To reduce complexity and keep costs down, Southwest standardized on the Boeing 737 aircraft. It focused on short-haul routes (less than two hours), low prices for customers, high utilization, and short turnaround times on the ground. Even though it was known best for low prices, it had a ""warmth and personal concern basic in our service approach"" that it also extended to employees. This winning formula is still in use today, rewarding both the company and its shareholders well. Southwest's IPO shares were priced at $11 and first traded on the public markets on June 8, 1978. Let's assume you were able to buy nine shares at the $11 price, for a total of $99. How much would you have today? First, you need to adjust the number of shares you","Nov 22, 2019",https://www.fool.com/investing/2019/11/22/if-you-invested-100-in-southwest-airlines-ipo-this.aspx
1,Here's How Much Warren Buffett Has Made on Delta Air Lines | The Motley Fool,Here's How Much Warren Buffett Has Made on Delta Air Lines. Buffett's opinion of airline stocks has changed dramatically in,"   Warren Buffett once avoided owning airline stocks, famously writing in 2007 that ""if a farsighted capitalist had been present at Kitty Hawk, he would have done his successors a huge favor by shooting Orville down."" But the airline business has changed in recent years, and so too has Buffett's opinion of the sector. Beginning in 2016, Buffett's Berkshire Hathaway (NYSE:BRK-A) (NYSE:BRK-B) began buying a basket of airline stocks, including shares of Delta Air Lines (NYSE:DAL), one of a handful of major carriers to survive a round of bankruptcies and consolidation that helped stabilize the industry and improve its profitability. IMAGE SOURCE: DELTA AIR LINES. Was the Oracle of Omaha correct to change course and climb aboard Delta, or would he have been better off spending the money on a time machine to try to head back to 1903 Kitty Hawk with a bazooka? Here's a look at how Berkshire Hathaway's investment in Delta has done. First, some caveats. We don't know the exact days Berkshire Hathaway bought most of its Delta shares, or what specific price it paid for each share. But Berkshire files quarterly statements with regulators disclosing its holdings, giving us a rough idea of when shares were bought and sold and an average price paid. These are back-of-the-envelope calculations, and not precise enough to send to the IRS, but should be close. Berkshire Hathaway began buying Delta stock in the third quarter of 2016, buying 6.3 million shares at an average price of $39 per share. By the next filing deadline, three months later, Berkshire had increased its stake by nearly 59 million shares, having bought at an average price of about $48 apiece. A final chunk of 5.4 million shares was added over a three-day period in March 2019 at an average price of about $49.52. In total, according to a recent filing, Berkshire Hathaway owns about 70.9 million shares of Delta Air Lines, having spent nearly $3.1 billion to buy the shares. Based on Delta's Nov. 14 closing price of $56.55 per share, the Delta stake is now worth just over $4 billion, a gain of almost 30%.  DAL VS. S&P 500 SINCE BERKSHIRE STARTED BUYING IN DATA BY YCHARTS The actual return is significantly higher. Delta pays a quarterly dividend that has been going up steadily over the years, from $0.2025 per share in December 2016 after Berkshire first bought","Nov 23, 2019",https://www.fool.com/investing/2019/11/23/heres-how-much-warren-buffett-has-made-on-delta-ai.aspx
2,Investors are left to wonder if the stock market rally is resting or rolling over,"Investors are left to wonder if the stock market rally is resting or rolling over. S&P 500, 1-year:. Overbought?. Leaders","(This story is part of the Weekend Brief edition of the Evening Brief newsletter. To sign up for CNBC’s Evening Brief, click here.) This month has become a sideways “slowvember” slide in recent weeks, with stocks remarkably steady near record highs, as investors are again left to wonder if the tape is resting or rolling over. The August lows in both the S&P 500 and 10-year Treasury yields continue to look like consequential bottoms, reflecting a late-summer overshoot to the downside for both in a fit of global recession panic that now appears to have been premature and left most investors defensive and unprepared for a quick rebound. Yet the relief rally that led to a surge in bond yields and cyclical stocks has receded a bit, and short-term gauges of investor sentiment became stretched, restraining the indexes in a narrow band in recent weeks. Restrained, but so far resilient: Dips have been shallow, with the index halting declines just below the 3,100 mark. For the past two weeks, the S&P has hovered in about a 1% range between 3,090 and 3,122. The action resembles what occurred for a few weeks in September, when the S&P hugged the 3,000 level after a 6%, one-month rebound. It eventually gave way to a choppy 3% setback before a slingshot move higher into November, largely tracking reports of trade-deal progress or its lack.  Short-term trader sentiment has become a bit too bullish, arguably, with scant demand for downside put protection and the spread between bulls and bears in the weekly Investors Intelligence poll of advisory services reaching the upper end of its multi-year range — though nowhere near the giddy heights of January 2018.. The climb to new highs was sharp and persistent enough to make the major indexes overbought — meaning they had extended far above a longer-term trend, a sign both of impressive momentum and vulnerability to a quick setback. This Bespoke Investment Group plot of the S&P 500 relative to its 50-day average shows the tape coming off the boil without much damage at all in terms of broad-market downside yet.  Source: Bespoke Investment Group Canaccord Genuity strategist Tony Dwyer, who remains bullish on stocks heading into 2020, nonetheless has been looking for a downside jolt of somewhere less than 5% to reset sentiment and refresh buying appetites through lower prices. “Over the past two weeks, the market","Nov 23, 2019",https://www.cnbc.com/2019/11/23/investors-are-left-to-wonder-if-the-stock-market-rally-is-resting-or-rolling-over.html
3,"If You Invested $100 in Southwest Airlines’ IPO, This Is How Much Money You'd Have Now | Nasdaq","If You Invested $100 in Southwest Airlines’ IPO, This Is How Much Money You'd Have Now. Making air travel affordable.","H
olding stocks for the long term is a great way to build wealth. But how long is ""long term""? Today, in this fast-paced world we live in, the average holding period for stocks is measured in months. If you are new to investing, you are probably wondering: Can holding for a stock for years really pay off? Let's take a look at your returns if you bought the upstart Texas-based commuter-jet service, Southwest Airlines (NYSE: LUV) at its initial public offering in 1978 and held it for the next four decades, till today. But first, a little history and insight into why this airline has been so successful. In June 1971, Southwest started service between the three largest cities in Texas -- Houston, Dallas, and San Antonio -- with three Boeing 737s, each with a seating capacity of 112. For the first four months of service, it averaged only 16 passengers per flight, about half of the number required to break even. But management kept the focus on its target market, and in 1973, the company turned profitable. By the time it went public in 1978, its fleet had expanded to 13 planes that carried over 3.5 million passengers that year, with full-year revenue in excess of $80 million. It was still serving only the Texas market, but had a focused operational strategy that would allow it to expand profitably. A hundred dollars invested in 1978 is now a large pile of $100 bills. Image source: Getty Images. In its 1978 annual report, it described operating principles that would lay the foundation of decades of profitable growth. To reduce complexity and keep costs down, Southwest standardized on the Boeing 737 aircraft. It focused on short-haul routes (less than two hours), low prices for customers, high utilization, and short turnaround times on the ground. Even though it was known best for low prices, it had a ""warmth and personal concern basic in our service approach"" that it also extended to employees. This winning formula is still in use today, rewarding both the company and its shareholders well. Southwest's IPO shares were priced at $11 and first traded on the public markets on June 8, 1978. Let's assume you were able to buy nine shares at the $11 price, for a total of $99. How much would you have today? First, you need to adjust the number of shares you own, and","Nov 22, 2019",https://www.nasdaq.com/articles/if-you-invested-%24100-in-southwest-airlines-ipo-this-is-how-much-money-youd-have-now-2019
4,Access to this page has been denied.,"To continue, please prove you are not a robot"," To ensure this doesn’t happen in the future, please enable Javascript and cookies in your browser.
Is this happening to you frequently? Please report it on our feedback forum. If you have an ad-blocker enabled you may be blocked from proceeding. Please disable your ad-blocker and refresh. Reference ID: e03b4850-423a-11eb-bb7c-cfede7efb1e5","Nov 22, 2019",https://seekingalpha.com/article/4308592-jetblue-airways-lower-share-price-make-for-attractive-buy
5,Should Southwest Airlines (NYSE:LUV) Be Disappointed With Their 44% Profit? - Simply Wall St News,Should Southwest Airlines (NYSE:LUV) Be Disappointed With Their 44% Profit?. What About Dividends?. A Different Perspective. Discounted cash flow calculation,"The simplest way to invest in stocks is to buy exchange traded funds. But you can do a lot better than that by buying good quality businesses for attractive prices. For example, the Southwest Airlines Co. (NYSE:LUV) share price is up 44% in the last five years, slightly above the market return. Also positive is the 8.3% share price rise over the last year. View our latest analysis for Southwest Airlines While the efficient markets hypothesis continues to be taught by some, it has been proven that markets are over-reactive dynamic systems, and investors are not always rational. One flawed but reasonable way to assess how sentiment around a company has changed is to compare the earnings per share (EPS) with the share price. During five years of share price growth, Southwest Airlines achieved compound earnings per share (EPS) growth of 22% per year. This EPS growth is higher than the 7.6% average annual increase in the share price. So it seems the market isn't so enthusiastic about the stock these days. You can see below how EPS has changed over time. Before buying or selling a stock, we always recommend a close examination of historic growth trends, available here.. As well as measuring the share price return, investors should also consider the total shareholder return (TSR). Whereas the share price return only reflects the change in the share price, the TSR includes the value of dividends (assuming they were reinvested) and the benefit of any discounted capital raising or spin-off. So for companies that pay a generous dividend, the TSR is often a lot higher than the share price return. We note that for Southwest Airlines the TSR over the last 5 years was 51%, which is better than the share price return mentioned above. And there's no prize for guessing that the dividend payments largely explain the divergence! Southwest Airlines provided a TSR of 9.8% over the last twelve months. But that was short of the market average. On the bright side, that's still a gain, and it's actually better than the average return of 8.6% over half a decade This could indicate that the company is winning over new investors, as it pursues its strategy. Before spending more time on Southwest Airlines it might be wise to click here to see if insiders have been buying or selling shares. But note: Southwest Airlines may not be the","Nov 22, 2019",https://simplywall.st/stocks/us/transportation/nyse-luv/southwest-airlines/news/should-southwest-airlines-nyseluv-be-disappointed-with-their-44-profit
6,"Here's What We Like About International Consolidated Airlines Group, S.A. (LON:IAG)'s Upcoming Dividend - Simply Wall St News","Here's What We Like About International Consolidated Airlines Group, S.A. (LON:IAG)'s Upcoming Dividend. Have Earnings And Dividends Been Growing?. Final","Some investors rely on dividends for growing their wealth, and if you're one of those dividend sleuths, you might be intrigued to know that International Consolidated Airlines Group, S.A. (LON:IAG) is about to go ex-dividend in just 4 days. You will need to purchase shares before the 28th of November to receive the dividend, which will be paid on the 2nd of December. International Consolidated Airlines Group's next dividend payment will be UK£0.12 per share. Last year, in total, the company distributed UK£0.31 to shareholders. Looking at the last 12 months of distributions, International Consolidated Airlines Group has a trailing yield of approximately 4.8% on its current stock price of £5.552. If you buy this business for its dividend, you should have an idea of whether International Consolidated Airlines Group's dividend is reliable and sustainable. As a result, readers should always check whether International Consolidated Airlines Group has been able to grow its dividends, or if the dividend might be cut. See our latest analysis for International Consolidated Airlines Group If a company pays out more in dividends than it earned, then the dividend might become unsustainable - hardly an ideal situation. Fortunately International Consolidated Airlines Group's payout ratio is modest, at just 28% of profit. Yet cash flows are even more important than profits for assessing a dividend, so we need to see if the company generated enough cash to pay its distribution. Over the last year, it paid out more than three-quarters (76%) of its free cash flow generated, which is fairly high and may be starting to limit reinvestment in the business. It's encouraging to see that the dividend is covered by both profit and cash flow. This generally suggests the dividend is sustainable, as long as earnings don't drop precipitously. Click here to see the company's payout ratio, plus analyst estimates of its future dividends. Stocks in companies that generate sustainable earnings growth often make the best dividend prospects, as it is easier to lift the dividend when earnings are rising. If business enters a downturn and the dividend is cut, the company could see its value fall precipitously. That's why it's comforting to see International Consolidated Airlines Group's earnings have been skyrocketing, up 76% per annum for the past five years. Another key way to measure a company's dividend prospects is by measuring its historical rate of dividend growth. In the last four years, International","Nov 23, 2019",https://simplywall.st/stocks/gb/transportation/lse-iag/international-consolidated-airlines-group-shares/news/heres-what-we-like-about-international-consolidated-airlines-group-s-a-loniags-upcoming-dividend
7,Retire Early on This Cheap Drone Delivery Stock - The Motley Fool Canada,. . . . . . . . Retire Early on This Cheap Drone Delivery Stock. Drone Delivery Canada revolutionizes,"      Debra Ray | November 22, 2019 | More on: FLT The race to launch and scale drone delivery is much like the race to put a man on the moon in the mid-twentieth century. Nations, including Canada, are pumping a lot of money into automated aerial delivery systems, which are set to replace traditional short-distance logistics, drop shipping, and fulfillment services. In the U.S., the Federal Aviation Administration approved UPS as an air carrier in October, making it the first national U.S. drone airline. Big tech companies like Amazon and Alphabet have already launched test programs before expanding drone delivery services to more customers. In December, Amazon will launch a Prime Air drone program in select areas to identify common pitfalls and devise solutions before a full rollout. But, that isn’t where the success stops; also, in October, a Google affiliate, Wing, began testing drone-delivered packages in Christiansburg, Virginia. Canadian investors should also take note of drone delivery testing in Canada. The TSX has its drone delivery technology corporation, Drone Delivery Canada Corp (TSX:FLT), a venture-traded stock headquartered in Ontario. Since 2009, the company has been researching and developing commercial technology to transform Canadian logistics. On Wednesday, Drone Delivery Canada announced a new partnership with Air Canada and the Edmonton International Airport to manage the first drone delivery service from an airport. A partner like Air Canada is big news for a stock with a market cap of $130 million, trading at $0.74 per share. Air Canada will provide sales and marketing support for Drone Delivery Canada, which has boasted licensed air carrier status with Transport Canada since 2017. Edmonton will provide the infrastructure and storage for the drone fleet. Meanwhile, Transport Canada will have access to all the data from the drone flights to augment and refine Canada’s drone delivery policies. Aspiring Canadian retirees can pick up 100-shares of Drone Delivery Canada for only $74. Micro-cap stocks in high growth, highly skilled technology verticals promise a minimal downside with great long-term upside potential. If you want to retire in 20 to 30 years, this stock is the perfect long-term investment. Emerging technology like that at Drone Delivery Canada offers shareholders high potential returns if they can get in when demand is soft and sell when the price is higher. The best thing about this strategy is it doesn’t cost a lot to implement,","Nov 22, 2019",https://www.fool.ca/2019/11/22/retire-early-on-this-cheap-drone-delivery-stock/
8,JetBlue discloses $160 million accelerated stock repurchase deal - MarketWatch,MarketWatch Site Logo A link that brings you back to the homepage. .mwA1{fill:#ffffff;} .mwA2{fill:#4db74d;}. JetBlue discloses $160 million accelerated stock,"JetBlue Airways Corp. disclosed Friday an accelerated repurchase agreement (ASR) to buy back $160 million worth of its stock, as part of the $800 million share repurchase announced in September. Under terms of the ASR agreement, which was entered into with Morgan Stanley , JetBlue will initially receive 6.9 million shares based on the Nov. 21 closing price, and the total number of shares the air carrier will ultimately receive will be determined by the volume weighted average prices of the stock during the term of the ASR agreement. After completion, there will be $640 million remaining in JetBlue's share repurchase...","Nov 22, 2019",https://www.marketwatch.com/story/jetblue-discloses-160-million-accelerated-stock-repurchase-deal-2019-11-22
9,"CORRECTED-FACTBOX -Tesla, Detroit, Amazon-backed Rivian race to electrify pickup trucks",. . . . S&P 500. Dow 30. Nasdaq. Russell 2000. Crude Oil. Gold. Silver. EUR/USD. 10-Yr Bond. GBP/USD. USD/JPY.,"                                                   (Corrects paragraph 2 and table to say Cybertruck's starting price is $39,900, not $39,000) Nov 22 (Reuters) - Tesla Inc debuted its electric pickup truck Cybertruck on Thursday, joining a list of automakers and start-ups that have been working on electrifying pickup trucks - the heart of the Detroit automakers' profits. The Cybertruck, which starts at $39,900, will offer other versions priced at $49,900 and $69,900, with the most expensive offering a range of more than 500 miles. The electric pickup, which can accelerate from 0-60 miles an hour in 2.9 seconds, is expected to go in production around late 2021. Industry tracking firm HIS Markit estimates the electric truck segment - both full- and mid-sized models - is expected to sell about 75,000 vehicles in 2026, compared with 3 million light trucks overall. Tesla's truck is not part of that estimate given its uncertain availability. Here is a list of upcoming electric pickup trucks from several automakers: Company Name Model Name Launch Date Base Price Tesla Inc Cybertruck Production $39,900 in late 2021 General Motors Co Possibly under Fall 2021 Unknown the Hummer brand Ford Motor Co F-series Late 2021 Unknown Bollinger Motors B2 Unknown $125,000 Atlis Motor Vehicles Atlis XT 2020 $45,000 Rivian Automotive LLC R1T Fall 2020 $69,000 General Motors Co The No.1 U.S. automaker's first electric pickup truck model will go on sale in the fall of 2021, the company's top executive said on Thursday. The company has so far given few details on its planned line of electric pickup trucks. The company has said it plans to invest $8 billion to develop electric and self-driving vehicles and launch 20 new EVs globally by 2023. GM plans to build a family of premium electric pickup trucks and SUVs, beginning with an electric pickup - possibly under the Hummer brand. Ford Motor Co Ford's F-150 pickup was one of the best-selling vehicles in the United States in 2018. The No. 2 U.S. automaker is designing electric pickup trucks based on the F-series and plans to invest $11.5 billion to electrify its vehicles by 2022, including 16","Nov 22, 2019",https://finance.yahoo.com/news/factbox-tesla-detroit-amazon-backed-114338163.html
